asm_accession	organism	taxid	bioproject	biosample	strain	asm_seq_tech	n_chromosomes	true_size	asm_coverage	platform	checkm_completeness	checkm_contamination	checkm_completeness_percentile	release_date	library_selection	library_source	library_strategy	run	estimate	method	relative_size	relative_error	cpu_time	memory_mb	stats_num_seqs	stats_sum_len	stats_avg_len	stats_median_len	avg_qual
GCF_020906115.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369523	SC1-28	ONT	7	4796539	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074265	7042390.0	mash	1.4682232334606264	46.82232334606265	44.34	785.73	53202.0	1000006292.0	18796.4	16323.5	10.96
GCF_020906115.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369523	SC1-28	ONT	7	4796539	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074265	3999882.0	genomescope	0.8339100338806794	-16.60899661193206	46.89	4476.93	53202.0	1000006292.0	18796.4	16323.5	10.96
GCF_020906115.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369523	SC1-28	ONT	7	4796539	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074265	4706360.0	raven	0.9811991521386566	-1.8800847861343357	412.92	8394.75	53202.0	1000006292.0	18796.4	16323.5	10.96
GCF_020906175.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369520	SC1-15	ONT	8	4638563	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074268	4628996.0	lrge-ava	0.9979375078014463	-0.20624921985537334	313.21	3433.15	90965.0	1000013191.0	10993.4	8285.0	10.89
GCF_020906175.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369520	SC1-15	ONT	8	4638563	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074268	4659708.0	lrge-2set	1.004558523835938	0.4558523835937983	15.96	28.0	90965.0	1000013191.0	10993.4	8285.0	10.89
GCF_020906175.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369520	SC1-15	ONT	8	4638563	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074268	6873150.0	mash	1.4817412202874036	48.17412202874037	15.15	793.46	90965.0	1000013191.0	10993.4	8285.0	10.89
GCF_020906175.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369520	SC1-15	ONT	8	4638563	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074268	4107154.0	genomescope	0.8854367182250192	-11.456328177498074	48.84	4101.77	90965.0	1000013191.0	10993.4	8285.0	10.89
GCF_020906175.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369520	SC1-15	ONT	8	4638563	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074268	4796002.0	raven	1.033941330537065	3.3941330537065038	311.85	9497.23	90965.0	1000013191.0	10993.4	8285.0	10.89
GCF_020906235.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369517	SC1-110	ONT	9	4994806	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074251	4733818.0	lrge-ava	0.9477481207478329	-5.225187925216715	1086.22	6431.19	47315.0	1000001592.0	21135.0	17861.0	10.96
GCF_020906235.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369517	SC1-110	ONT	9	4994806	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074251	4715622.0	lrge-2set	0.9441051364157086	-5.589486358429136	132.55	2607.06	47315.0	1000001592.0	21135.0	17861.0	10.96
GCF_020906235.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369517	SC1-110	ONT	9	4994806	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074251	7152750.0	mash	1.4320376006595652	43.203760065956516	45.21	791.2	47315.0	1000001592.0	21135.0	17861.0	10.96
GCF_020906235.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369517	SC1-110	ONT	9	4994806	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074251	4174231.0	genomescope	0.8357143400564506	-16.428565994354933	48.46	4317.64	47315.0	1000001592.0	21135.0	17861.0	10.96
GCF_020906235.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369517	SC1-110	ONT	9	4994806	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074251	4971596.0	raven	0.9953531728759836	-0.46468271240164283	311.98	8306.29	47315.0	1000001592.0	21135.0	17861.0	10.96
GCF_020906355.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369608	MC52-68	ONT	7	4796000	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074239	4571866.0	lrge-ava	0.95326647206005	-4.6733527939949955	671.39	5962.05	54171.0	1000007099.0	18460.2	16622.0	10.62
GCF_020906355.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369608	MC52-68	ONT	7	4796000	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074239	4572446.0	lrge-2set	0.9533874061718098	-4.661259382819016	75.14	1888.64	54171.0	1000007099.0	18460.2	16622.0	10.62
GCF_020906355.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369608	MC52-68	ONT	7	4796000	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074239	6919540.0	mash	1.4427731442869058	44.27731442869057	74.32	1353.53	54171.0	1000007099.0	18460.2	16622.0	10.62
GCF_020906355.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369608	MC52-68	ONT	7	4796000	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074239	4043304.0	genomescope	0.8430575479566306	-15.694245204336948	47.58	4830.29	54171.0	1000007099.0	18460.2	16622.0	10.62
GCF_020906355.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369608	MC52-68	ONT	7	4796000	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074239	4867522.0	raven	1.0149128440366972	1.4912844036697248	312.53	8484.07	54171.0	1000007099.0	18460.2	16622.0	10.62
GCF_020906395.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369603	MC52-18	ONT	9	4968036	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074242	4588458.0	lrge-ava	0.9235959642804521	-7.640403571954793	907.44	6157.25	49964.0	1000014865.0	20014.7	18069.0	10.58
GCF_020906395.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369603	MC52-18	ONT	9	4968036	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074242	4597014.0	lrge-2set	0.9253181740228935	-7.468182597710644	131.85	2242.86	49964.0	1000014865.0	20014.7	18069.0	10.58
GCF_020906395.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369603	MC52-18	ONT	9	4968036	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074242	7005400.0	mash	1.4100944518115408	41.00944518115408	43.31	1360.01	49964.0	1000014865.0	20014.7	18069.0	10.58
GCF_020906395.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369603	MC52-18	ONT	9	4968036	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074242	4014583.0	genomescope	0.8080825098690911	-19.191749013090885	47.19	4792.8	49964.0	1000014865.0	20014.7	18069.0	10.58
GCF_020906395.1	Pseudosulfitobacter pseudonitzschiae	1402135	PRJNA764816	SAMN17369603	MC52-18	ONT	9	4968036	500.0	OXFORD_NANOPORE	99.34	0.08	100.0	2021-11-21	RANDOM	GENOMIC	WGA	SRR16074242	5029267.0	raven	1.0123249912037675	1.2324991203767444	313.2	8500.05	49964.0	1000014865.0	20014.7	18069.0	10.58
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR19843287	4176120.0	lrge-ava	1.009497854516104	0.9497854516104002	193.31	1745.64	132519.0	806968896.0	6089.5	3741.0	13.91
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR19843287	4135560.0	lrge-2set	0.9996932433030227	-0.030675669697732246	16.33	709.8	132519.0	806968896.0	6089.5	3741.0	13.91
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR19843287	5987830.0	mash	1.4474444072984405	44.744440729844044	15.19	422.86	132519.0	806968896.0	6089.5	3741.0	13.91
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR19843287	3779309.0	genomescope	0.9135763165458374	-8.64236834541626	47.4	3381.52	132519.0	806968896.0	6089.5	3741.0	13.91
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR19843287	4108320.0	raven	0.9931084896184976	-0.6891510381502354	375.39	8171.0	132519.0	806968896.0	6089.5	3741.0	13.91
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR21415926	4316016.0	lrge-ava	1.0433150608835897	4.331506088358982	136.37	1771.75	134781.0	822922054.0	6105.6	3753.0	12.1
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR21415926	4251379.0	lrge-2set	1.0276902912834927	2.769029128349274	17.46	774.05	134781.0	822922054.0	6105.6	3753.0	12.1
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR21415926	7211960.0	mash	1.743354632255769	74.33546322557689	45.06	762.0	134781.0	822922054.0	6105.6	3753.0	12.1
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR21415926	3789809.0	genomescope	0.9161144925255552	-8.38855074744448	47.45	3550.64	134781.0	822922054.0	6105.6	3753.0	12.1
GCF_038637725.1	Psychrobacillus sp. FSL H8-0483	2921389	PRJNA768416	SAMN25893855	FSL H8-0483	Illumina;ONT	1	4136829	620.8	OXFORD_NANOPORE	99.35	1.24	100.0	2024-05-01	RANDOM	GENOMIC	WGS	SRR21415926	4113423.0	raven	0.9943420431446405	-0.5657956855359503	310.29	8311.77	134781.0	822922054.0	6105.6	3753.0	12.1
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR19816813	4117517.0	lrge-ava	0.9965084231538472	-0.3491576846152804	130.25	1459.21	205686.0	1000002011.0	4861.8	2828.0	13.38
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR19816813	4120727.0	lrge-2set	0.99728529718699	-0.27147028130100503	15.66	6.0	205686.0	1000002011.0	4861.8	2828.0	13.38
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR19816813	6567850.0	mash	1.5895302550082964	58.95302550082964	44.7	705.76	205686.0	1000002011.0	4861.8	2828.0	13.38
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR19816813	3876264.0	genomescope	0.938121136201265	-6.187886379873493	47.26	3496.52	205686.0	1000002011.0	4861.8	2828.0	13.38
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR19816813	4101887.0	raven	0.9927257000578904	-0.7274299942109573	492.41	12504.35	205686.0	1000002011.0	4861.8	2828.0	13.38
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR21415816	4330358.0	lrge-ava	1.0480195278542013	4.801952785420132	72.95	1636.17	206355.0	1000019850.0	4846.1	2823.0	11.52
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR21415816	4315025.0	lrge-2set	1.0443086837575728	4.430868375757271	15.8	6.0	206355.0	1000019850.0	4846.1	2823.0	11.52
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR21415816	8015470.0	mash	1.93987866244073	93.987866244073	45.21	777.2	206355.0	1000019850.0	4846.1	2823.0	11.52
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR21415816	4005435.0	genomescope	0.9693826925050291	-3.061730749497089	46.92	4502.88	206355.0	1000019850.0	4846.1	2823.0	11.52
GCF_038626375.1	Psychrobacillus sp. FSL K6-2843	2921549	PRJNA768416	SAMN26232352	FSL K6-2843	Illumina;ONT	1	4131944	956.0	OXFORD_NANOPORE	100.0	0.43	100.0	2024-04-30	RANDOM	GENOMIC	WGS	SRR21415816	4092034.0	raven	0.9903411082047578	-0.9658891795242143	373.91	12781.47	206355.0	1000019850.0	4846.1	2823.0	11.52
GCF_018140925.1	Psychrobacillus sp. INOP01	2829187	PRJNA720408	SAMN18649274	INOP01	PacBio	1	4301978	375.0	PACBIO_SMRT	99.35	0.65	100.0	2021-04-27	RANDOM	GENOMIC	WGS	SRR14181225	11761913.0	lrge-ava	2.7340709320224326	173.40709320224326	26.42	1941.05	21049.0	137908491.0	6551.8	4919.0	0.0
GCF_018140925.1	Psychrobacillus sp. INOP01	2829187	PRJNA720408	SAMN18649274	INOP01	PacBio	1	4301978	375.0	PACBIO_SMRT	99.35	0.65	100.0	2021-04-27	RANDOM	GENOMIC	WGS	SRR14181225	11094590.0	lrge-2set	2.578950891892055	157.89508918920552	7.95	880.51	21049.0	137908491.0	6551.8	4919.0	0.0
GCF_018140925.1	Psychrobacillus sp. INOP01	2829187	PRJNA720408	SAMN18649274	INOP01	PacBio	1	4301978	375.0	PACBIO_SMRT	99.35	0.65	100.0	2021-04-27	RANDOM	GENOMIC	WGS	SRR14181225	69679.5	mash	0.01619708422497744	-98.38029157750225	15.51	3405.16	21049.0	137908491.0	6551.8	4919.0	0.0
GCF_018140925.1	Psychrobacillus sp. INOP01	2829187	PRJNA720408	SAMN18649274	INOP01	PacBio	1	4301978	375.0	PACBIO_SMRT	99.35	0.65	100.0	2021-04-27	RANDOM	GENOMIC	WGS	SRR14181225	1282966.0	genomescope	0.29822700162576377	-70.17729983742362	17.61	840.68	21049.0	137908491.0	6551.8	4919.0	0.0
GCF_018140925.1	Psychrobacillus sp. INOP01	2829187	PRJNA720408	SAMN18649274	INOP01	PacBio	1	4301978	375.0	PACBIO_SMRT	99.35	0.65	100.0	2021-04-27	RANDOM	GENOMIC	WGS	SRR14181225	4329071.0	raven	1.006297800686103	0.6297800686102998	21.02	2091.33	21049.0	137908491.0	6551.8	4919.0	0.0
GCF_038239325.1	Psychrobacter sp. KFRI-CH2-11	3156079	PRJNA1097836	SAMN40891036	KFRI-CH2-11	Illumina;PacBio	5	3159857	249.5	PACBIO_SMRT	98.71	1.28	100.0	2024-06-03	PCR	GENOMIC	WGS	SRR28595544	3043832.0	lrge-ava	0.9632815662227753	-3.6718433777224733	500.08	2349.62	102063.0	791510785.0	7755.1	7162.0	29.43
GCF_038239325.1	Psychrobacter sp. KFRI-CH2-11	3156079	PRJNA1097836	SAMN40891036	KFRI-CH2-11	Illumina;PacBio	5	3159857	249.5	PACBIO_SMRT	98.71	1.28	100.0	2024-06-03	PCR	GENOMIC	WGS	SRR28595544	2995259.0	lrge-2set	0.9479096680640928	-5.209033193590722	81.07	788.54	102063.0	791510785.0	7755.1	7162.0	29.43
GCF_038239325.1	Psychrobacter sp. KFRI-CH2-11	3156079	PRJNA1097836	SAMN40891036	KFRI-CH2-11	Illumina;PacBio	5	3159857	249.5	PACBIO_SMRT	98.71	1.28	100.0	2024-06-03	PCR	GENOMIC	WGS	SRR28595544	3147320.0	mash	0.9960324153909497	-0.39675846090503464	15.19	145.1	102063.0	791510785.0	7755.1	7162.0	29.43
GCF_038239325.1	Psychrobacter sp. KFRI-CH2-11	3156079	PRJNA1097836	SAMN40891036	KFRI-CH2-11	Illumina;PacBio	5	3159857	249.5	PACBIO_SMRT	98.71	1.28	100.0	2024-06-03	PCR	GENOMIC	WGS	SRR28595544	3147141.0	genomescope	0.9959757672578221	-0.40242327421778895	18.0	1503.03	102063.0	791510785.0	7755.1	7162.0	29.43
GCF_038239325.1	Psychrobacter sp. KFRI-CH2-11	3156079	PRJNA1097836	SAMN40891036	KFRI-CH2-11	Illumina;PacBio	5	3159857	249.5	PACBIO_SMRT	98.71	1.28	100.0	2024-06-03	PCR	GENOMIC	WGS	SRR28595544	3170318.0	raven	1.003310592852778	0.3310592852777831	619.53	7375.38	102063.0	791510785.0	7755.1	7162.0	29.43
GCF_025642195.1	Psychrobacter sp. SC65A.3	2983299	PRJNA485764	SAMN30948289	SC65A.3	Illumina;PacBio	1	3046103	3046100.0	PACBIO_SMRT	99.5	0.34	100.0	2022-10-11	unspecified	GENOMIC	WGS	SRR21672106	4378660.0	lrge-ava	1.4374628829031717	43.74628829031717	69.44	3656.92	92974.0	1000003769.0	10755.7	10099.5	8.35
GCF_025642195.1	Psychrobacter sp. SC65A.3	2983299	PRJNA485764	SAMN30948289	SC65A.3	Illumina;PacBio	1	3046103	3046100.0	PACBIO_SMRT	99.5	0.34	100.0	2022-10-11	unspecified	GENOMIC	WGS	SRR21672106	4351814.0	lrge-2set	1.4286496549854026	42.864965498540265	15.69	5.0	92974.0	1000003769.0	10755.7	10099.5	8.35
GCF_025642195.1	Psychrobacter sp. SC65A.3	2983299	PRJNA485764	SAMN30948289	SC65A.3	Illumina;PacBio	1	3046103	3046100.0	PACBIO_SMRT	99.5	0.34	100.0	2022-10-11	unspecified	GENOMIC	WGS	SRR21672106	3453340.0	mash	1.1336911457032148	13.36911457032149	164.27	5501.6	92974.0	1000003769.0	10755.7	10099.5	8.35
GCF_025642195.1	Psychrobacter sp. SC65A.3	2983299	PRJNA485764	SAMN30948289	SC65A.3	Illumina;PacBio	1	3046103	3046100.0	PACBIO_SMRT	99.5	0.34	100.0	2022-10-11	unspecified	GENOMIC	WGS	SRR21672106	3113168.0	genomescope	1.0220166553790204	2.2016655379020342	47.33	8149.61	92974.0	1000003769.0	10755.7	10099.5	8.35
GCF_025642195.1	Psychrobacter sp. SC65A.3	2983299	PRJNA485764	SAMN30948289	SC65A.3	Illumina;PacBio	1	3046103	3046100.0	PACBIO_SMRT	99.5	0.34	100.0	2022-10-11	unspecified	GENOMIC	WGS	SRR21672106	3108868.0	raven	1.020605015654428	2.060501565442797	187.76	10857.42	92974.0	1000003769.0	10755.7	10099.5	8.35
GCF_011388195.1	Pusillimonas sp. DMV24BSW_D	2716226	PRJNA611010	SAMN14330254	DMV24BSW_D	Illumina;ONT	1	3191899	430.3	OXFORD_NANOPORE	99.39	0.46	100.0	2020-03-17	RANDOM	GENOMIC	WGS	SRR29321010	6265256.0	lrge-ava	1.9628616068365572	96.28616068365572	18.24	1075.86	23622.0	92325817.0	3908.5	1965.0	8.09
GCF_011388195.1	Pusillimonas sp. DMV24BSW_D	2716226	PRJNA611010	SAMN14330254	DMV24BSW_D	Illumina;ONT	1	3191899	430.3	OXFORD_NANOPORE	99.39	0.46	100.0	2020-03-17	RANDOM	GENOMIC	WGS	SRR29321010	6306088.0	lrge-2set	1.9756539915580036	97.56539915580036	7.52	495.0	23622.0	92325817.0	3908.5	1965.0	8.09
GCF_011388195.1	Pusillimonas sp. DMV24BSW_D	2716226	PRJNA611010	SAMN14330254	DMV24BSW_D	Illumina;ONT	1	3191899	430.3	OXFORD_NANOPORE	99.39	0.46	100.0	2020-03-17	RANDOM	GENOMIC	WGS	SRR29321010	83130.0	mash	0.02604405715845019	-97.39559428415498	15.48	1685.22	23622.0	92325817.0	3908.5	1965.0	8.09
GCF_011388195.1	Pusillimonas sp. DMV24BSW_D	2716226	PRJNA611010	SAMN14330254	DMV24BSW_D	Illumina;ONT	1	3191899	430.3	OXFORD_NANOPORE	99.39	0.46	100.0	2020-03-17	RANDOM	GENOMIC	WGS	SRR29321010	30976.0	genomescope	0.00970456771971795	-99.0295432280282	9.99	656.62	23622.0	92325817.0	3908.5	1965.0	8.09
GCF_011388195.1	Pusillimonas sp. DMV24BSW_D	2716226	PRJNA611010	SAMN14330254	DMV24BSW_D	Illumina;ONT	1	3191899	430.3	OXFORD_NANOPORE	99.39	0.46	100.0	2020-03-17	RANDOM	GENOMIC	WGS	SRR29321010	3250473.0	raven	1.018350831276303	1.8350831276302917	14.38	1369.23	23622.0	92325817.0	3908.5	1965.0	8.09
GCF_022846135.1	Pyramidobacter piscolens	638849	PRJDB11902	SAMD00389908	CE91-St28	Illumina;PacBio	1	2686623	436.0	PACBIO_SMRT	99.79	0.83	100.0	2022-02-04	RANDOM	GENOMIC	WGS	DRR307162	3438250.0	lrge-ava	1.2797664577426755	27.976645774267546	28.51	1547.25	8900.0	116363154.0	13074.5	9557.0	0.0
GCF_022846135.1	Pyramidobacter piscolens	638849	PRJDB11902	SAMD00389908	CE91-St28	Illumina;PacBio	1	2686623	436.0	PACBIO_SMRT	99.79	0.83	100.0	2022-02-04	RANDOM	GENOMIC	WGS	DRR307162	3450955.0	lrge-2set	1.2844954427919362	28.449544279193617	19.68	647.3	8900.0	116363154.0	13074.5	9557.0	0.0
GCF_022846135.1	Pyramidobacter piscolens	638849	PRJDB11902	SAMD00389908	CE91-St28	Illumina;PacBio	1	2686623	436.0	PACBIO_SMRT	99.79	0.83	100.0	2022-02-04	RANDOM	GENOMIC	WGS	DRR307162	253898.0	mash	0.0945045136589689	-90.5495486341031	44.99	3261.89	8900.0	116363154.0	13074.5	9557.0	0.0
GCF_022846135.1	Pyramidobacter piscolens	638849	PRJDB11902	SAMD00389908	CE91-St28	Illumina;PacBio	1	2686623	436.0	PACBIO_SMRT	99.79	0.83	100.0	2022-02-04	RANDOM	GENOMIC	WGS	DRR307162	12842.0	genomescope	0.00477997843389266	-99.52200215661074	12.21	514.83	8900.0	116363154.0	13074.5	9557.0	0.0
GCF_022846135.1	Pyramidobacter piscolens	638849	PRJDB11902	SAMD00389908	CE91-St28	Illumina;PacBio	1	2686623	436.0	PACBIO_SMRT	99.79	0.83	100.0	2022-02-04	RANDOM	GENOMIC	WGS	DRR307162	2871908.0	raven	1.0689657611060428	6.896576110604278	19.83	1597.0	8900.0	116363154.0	13074.5	9557.0	0.0
GCF_037101315.1	Ralstonia pseudosolanacearum	1310165	PRJDB17010	SAMD00657122	MAFF 211519	Illumina;ONT	2	5746956	164.0	OXFORD_NANOPORE	99.94	0.17	82.666664	2024-04-05	RANDOM	GENOMIC	WGS	DRR513091	6247978.0	lrge-ava	1.0871804134223404	8.718041342234045	27.57	1633.18	25520.0	125842705.0	4931.1	1722.0	11.53
GCF_037101315.1	Ralstonia pseudosolanacearum	1310165	PRJDB17010	SAMD00657122	MAFF 211519	Illumina;ONT	2	5746956	164.0	OXFORD_NANOPORE	99.94	0.17	82.666664	2024-04-05	RANDOM	GENOMIC	WGS	DRR513091	6158960.0	lrge-2set	1.071690822063019	7.16908220630191	16.26	625.41	25520.0	125842705.0	4931.1	1722.0	11.53
GCF_037101315.1	Ralstonia pseudosolanacearum	1310165	PRJDB17010	SAMD00657122	MAFF 211519	Illumina;ONT	2	5746956	164.0	OXFORD_NANOPORE	99.94	0.17	82.666664	2024-04-05	RANDOM	GENOMIC	WGS	DRR513091	2694660.0	mash	0.46888474524600504	-53.1115254753995	15.42	1382.79	25520.0	125842705.0	4931.1	1722.0	11.53
