GCF_040364505.1	Staphylococcus aureus	1280	PRJNA1039168	SAMN38203462	ASM4036450v1	98.82	91.148026	0.54
GCF_040365085.1	Staphylococcus aureus	1280	PRJNA1039168	SAMN38203463	ASM4036508v1	98.6	68.54451	0.48
GCF_040365385.1	Staphylococcus aureus	1280	PRJNA1039168	SAMN38203464	ASM4036538v1	98.16	40.485992	0.54
GCF_040365755.1	Staphylococcus aureus	1280	PRJNA1039168	SAMN38203465	ASM4036575v1	98.82	91.148026	0.73
GCF_040366375.1	Staphylococcus aureus	1280	PRJNA1039168	SAMN38203466	ASM4036637v1	97.93	26.650137	0.39
GCF_040409845.1	Staphylococcus aureus	1280	PRJNA937407	SAMN33407051	ASM4040984v1	98.81	87.54773	1.38
GCF_040409915.1	Staphylococcus aureus	1280	PRJNA937407	SAMN33407041	ASM4040991v1	98.81	87.54773	1.35
GCF_040409925.1	Staphylococcus aureus	1280	PRJNA937407	SAMN33407040	ASM4040992v1	97.97	28.97099	1.71
GCF_040931685.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227040	ASM4093168v1	97.7	17.093975	0.33
GCF_040931695.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227037	ASM4093169v1	97.7	17.093975	0.36
GCF_040931705.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227035	ASM4093170v1	97.52	13.5879	0.39
GCF_040931715.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227034	ASM4093171v1	97.85	23.030003	0.39
GCF_040931725.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227033	ASM4093172v1	97.85	23.030003	0.47
GCF_040931735.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227032	ASM4093173v1	97.75	18.249443	0.39
GCF_040931745.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227031	ASM4093174v1	97.96	28.1577	0.58
GCF_040931755.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227030	ASM4093175v1	97.95	27.517977	0.58
GCF_040931765.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227029	ASM4093176v1	98.61	69.37267	0.39
GCF_040931775.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227028	ASM4093177v1	98.53	62.568806	0.39
GCF_040931785.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227027	ASM4093178v1	97.95	27.517977	0.58
GCF_040931795.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227026	ASM4093179v1	97.84	22.320852	0.58
GCF_040931805.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227025	ASM4093180v1	98.67	74.545006	0.33
GCF_040931815.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227024	ASM4093181v1	97.97	28.97099	0.39
GCF_040931825.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227023	ASM4093182v1	98.59	67.964294	0.33
GCF_040931835.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227022	ASM4093183v1	97.84	22.320852	0.42
GCF_040931845.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227021	ASM4093184v1	98.2	42.087776	0.33
GCF_040931865.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227019	ASM4093186v1	98.39	53.280437	0.39
GCF_040931875.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227018	ASM4093187v1	98.49	59.851227	0.33
GCF_040931885.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227017	ASM4093188v1	98.44	56.821224	0.33
GCF_040931895.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227016	ASM4093189v1	98.4	53.86065	0.39
GCF_040931905.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227015	ASM4093190v1	98.68	75.4178	0.33
GCF_040931915.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227014	ASM4093191v1	97.87	23.972229	0.4
GCF_040931925.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227013	ASM4093192v1	98.27	46.050087	0.33
GCF_040931935.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227012	ASM4093193v1	98.57	66.85346	0.39
GCF_040931945.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227011	ASM4093194v1	98.72	79.87602	0.33
GCF_040931955.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227010	ASM4093195v1	97.58	14.411108	0.33
GCF_040931965.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227009	ASM4093196v1	98.35	51.187702	0.39
GCF_040931975.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227008	ASM4093197v1	98.47	58.68088	0.39
GCF_040931985.1	Staphylococcus aureus	1280	PRJNA1090044	SAMN42227007	ASM4093198v1	98.27	46.050087	0.39
GCF_041222725.1	Staphylococcus aureus	1280	PRJNA561493	SAMN43030374	ASM4122272v1	98.49	59.851227	0.39
GCF_041379035.1	Staphylococcus aureus	1280	PRJNA1147485	SAMN43155848	24EBSta0529	98.5	60.28267	0.68
GCF_041464255.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213406	CUBIST-10	98.61	69.37267	0.39
GCF_041464265.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213420	CUBIST-47	97.89	24.691298	0.39
GCF_041464275.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213417	CUBIST-39	97.89	24.691298	0.39
GCF_041517615.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213419	CUBIST-43	97.91	25.65832	0.39
GCF_041518565.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213418	CUBIST-41	97.8	20.421522	0.39
GCF_041519015.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213415	CUBIST-35	97.79	20.208282	0.39
GCF_041519025.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213413	CUBIST-31	97.91	25.65832	0.39
GCF_041519035.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213409	CUBIST-21	97.79	20.208282	0.39
GCF_041519385.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213407	CUBIST-14	97.9	25.22688	0.39
GCF_041519415.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213403	CUBIST-4	97.9	25.22688	0.39
GCF_041531605.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213422	CUBIST-51	98.23	44.537563	0.39
GCF_041531615.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213412	CUBIST-27	98.68	75.4178	0.47
GCF_041531645.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213410	CUBIST-23	98.1	37.98165	0.62
GCF_041531655.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213411	CUBIST-25	96.81	6.5013638	0.39
GCF_041531685.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213408	CUBIST-16	97.75	18.249443	0.44
GCF_041697955.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213404	CUBIST-6	98.67	74.545006	0.39
GCF_041697965.1	Staphylococcus aureus	1280	PRJNA1109366	SAMN41318537	CUBIST-2	98.61	69.37267	0.39
GCF_041697975.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213421	CUBIST-49	97.91	25.65832	0.39
GCF_041697985.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213414	CUBIST-33	98.87	98.566826	0.39
GCF_041729565.1	Staphylococcus aureus	1280	PRJNA1130542	SAMN42208606	23EV612	98.08	37.24275	0.39
GCF_041734095.1	Staphylococcus aureus	1280	PRJNA1152495	SAMN43362912	Unicycler_Hybrid_MiSeq_Pacbio	98.61	69.37267	0.54
GCF_041734105.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213423	J03_Updates	98.21	42.856434	0.54
GCF_041879455.1	Staphylococcus aureus	1280	PRJNA978117	SAMN43213405	CUBIST-8	97.99	34.336723	0.39
GCF_041902405.1	Staphylococcus aureus	1280	PRJNA1151632	SAMN43318620	ASM4190240v1	96.26	4.418547	1.58
GCF_041902415.1	Staphylococcus aureus	1280	PRJNA1151632	SAMN43318621	ASM4190241v1	96.26	4.418547	1.58
GCF_041902425.1	Staphylococcus aureus	1280	PRJNA1151632	SAMN43318619	ASM4190242v1	96.26	4.418547	1.58
GCF_041927245.1	Staphylococcus aureus	1280	PRJNA1078120	SAMN43517085	ASM4192724v1	97.87	23.972229	0.42
GCF_042078115.1	Staphylococcus aureus	1280	PRJNA1063000	SAMN39326608	ASM4207811v1	98.82	91.148026	0.45
GCF_042193205.1	Staphylococcus aureus	1280	PRJNA911958	SAMN32216970	ASM4219320v1	98.48	59.399952	1.27
GCF_042753635.1	Staphylococcus aureus	1280	PRJNA1167225	SAMN43989117	ASM4275363v1	97.81	20.634764	0.5
GCF_947034825.1	Staphylococcus aureus	1280	PRJEB54668	SAMEA110339937	ST20190863	97.32	10.027275	0.59
GCF_000412775.1	Staphylococcus aureus CA-347	1323661	PRJNA197422	SAMN02603909	ASM41277v1	97.57	14.267295	0.62
GCF_015475575.1	Staphylococcus aureus LAC	867914	PRJNA639565	SAMN15239172	ASM1547557v1	97.99	34.336723	0.39
GCF_000144955.2	Staphylococcus aureus subsp. aureus JKD6159	869816	PRJNA50759	SAMN02604217	ASM14495v2	98.23	44.537563	0.39
GCF_018732165.1	Staphylococcus aureus subsp. aureus RN4220	561307	PRJNA733837	SAMN19460184	ASM1873216v1	98.55	64.5822	0.39
GCF_024296825.1	Staphylococcus aureus subsp. aureus RN4220	561307	PRJNA854950	SAMN29474309	ASM2429682v1	98.57	66.85346	0.39
GCF_000828035.1	Staphylococcus aureus subsp. aureus ST772-MRSA-V	1343064	PRJNA270689	SAMN03268345	ASM82803v1	98.87	98.566826	0.34
GCF_000485885.1	Staphylococcus aureus subsp. aureus Z172	1406863	PRJNA222409	SAMN02370325	ASM48588v1	98.2	42.087776	0.39
GCF_000568455.1	Staphylococcus aureus USA300-ISMMS1	1458279	PRJNA237099	SAMN03081531	ASM56845v1	97.99	34.336723	0.39
GCF_016028295.1	Staphylococcus auricularis	29379	PRJNA231221	SAMN13450412	ASM1602829v1	95.44	52.941177	1.36
GCF_018323945.1	Staphylococcus auricularis	29379	PRJDB11476	SAMD00294601	ASM1832394v1	95.44	52.941177	1.36
GCF_002591175.1	Staphylococcus capitis	29388	PRJNA231221	SAMN07312422	ASM259117v1	99.51	86.8421	0.36
GCF_013267675.1	Staphylococcus capitis	29388	PRJNA231221	SAMN11056468	ASM1326767v1	97.62	2.9605262	0.06
GCF_015243435.1	Staphylococcus capitis	29388	PRJNA557823	SAMN12419159	ASM1524343v1	99	37.82895	0.42
GCF_020883475.1	Staphylococcus capitis	29388	PRJNA779231	SAMN23019561	ASM2088347v1	99.51	86.8421	0.1
GCF_022531845.1	Staphylococcus capitis	29388	PRJNA809125	SAMN26306309	ASM2253184v1	99.51	86.8421	0.28
GCF_026430575.1	Staphylococcus capitis	29388	PRJNA894108	SAMN31437481	ASM2643057v1	97.75	4.605263	0.34
GCF_036419755.1	Staphylococcus capitis	29388	PRJNA546603	SAMN28561907	ASM3641975v1	98.95	36.842106	0.1
GCF_036420095.1	Staphylococcus capitis	29388	PRJNA546603	SAMN28561909	ASM3642009v1	98.38	16.447369	0.06
GCF_036420115.1	Staphylococcus capitis	29388	PRJNA546603	SAMN28561908	ASM3642011v1	98.81	25.657894	0.36
GCF_036884305.1	Staphylococcus capitis	29388	PRJNA842419	SAMN28663398	kcgeb_sa	99.51	86.8421	0.36
GCF_039640675.1	Staphylococcus capitis	29388	PRJNA748212	SAMN23101375	ASM3964067v1	99.51	86.8421	0.28
GCF_039641285.1	Staphylococcus capitis	29388	PRJNA748212	SAMN23101376	ASM3964128v1	99.51	86.8421	0.28
GCF_040365115.1	Staphylococcus capitis	29388	PRJDB8042	SAMD00651069	ASM4036511v1	97.13	0.65789473	0.06
GCF_001028645.1	Staphylococcus capitis subsp. capitis	72758	PRJNA232502	SAMN02739579	ASM102864v1	99.14	42.763157	0.1
GCF_025272695.1	Staphylococcus capitis subsp. capitis	72758	PRJNA849394	SAMN29055813	ASM2527269v1	99.51	86.8421	0.36
GCF_025272815.1	Staphylococcus capitis subsp. capitis	72758	PRJNA849394	SAMN29057146	ASM2527281v1	99.51	86.8421	0.36
GCF_025272975.1	Staphylococcus capitis subsp. capitis	72758	PRJNA849394	SAMN29053769	ASM2527297v1	97.9	12.5	0.06
GCF_040737135.1	Staphylococcus capitis subsp. capitis	72758	PRJNA1032276	SAMN38029081	Sc1365673	98.24	14.473684	0.06
GCF_040739495.1	Staphylococcus capitis subsp. capitis	72758	PRJNA1032276	SAMN38029073	DSM20326	97.79	6.25	0.06
GCF_040739365.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029074	DSM6717	99.44	59.539474	0.08
GCF_040736045.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029094	Sc1516945	99.51	86.8421	0.36
GCF_040736555.3	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029093	Sc1516943	99.44	59.539474	0.08
GCF_040736585.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029092	Sc1516941	99.33	46.38158	0.08
GCF_040736635.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029091	Sc1516939	99.63	100	0.14
GCF_040736665.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029090	Sc1365754	99.06	42.105263	0.08
GCF_040736715.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029089	Sc1365753	99.51	86.8421	0.36
GCF_040736725.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029088	Sc1365750	99.4	48.68421	0.64
GCF_040736795.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029087	Sc1365706	99.42	52.63158	0.08
GCF_040736805.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029086	Sc1365701	99.37	47.039474	0.08
GCF_040736815.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029085	Sc1365695	99.51	86.8421	0.36
GCF_040736845.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029084	Sc1365688	98.76	23.68421	0.64
GCF_040736935.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029083	Sc1365682	99.51	86.8421	0.36
GCF_040737085.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029082	Sc1365674	99.51	86.8421	0.08
GCF_040737765.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029080	Sc1365670	98.86	28.947369	0.36
GCF_040738415.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029079	Sc1365669	98.82	25.986841	0.42
GCF_040738865.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029078	Sc1365666	99.33	46.38158	0.08
GCF_040739095.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029077	Sc1365665	99.51	86.8421	0.36
GCF_040739205.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029076	Sc1191106	99.4	48.68421	0.64
GCF_040739255.1	Staphylococcus capitis subsp. urealyticus	74703	PRJNA1032276	SAMN38029075	Sc1191092	99.51	86.8421	0.36
GCF_007814385.1	Staphylococcus caprae	29380	PRJNA482667	SAMN09714418	ASM781438v1	99.73	55.555557	0.02
GCF_012851115.1	Staphylococcus caprae	29380	PRJNA626385	SAMN14639260	ASM1285111v1	99.63	50	0.51
GCF_016028275.1	Staphylococcus carnosus	1281	PRJNA231221	SAMN13450413	ASM1602827v1	99.47	100	0.42
GCF_001701005.1	Staphylococcus carnosus	1281	PRJNA327949	SAMN05362534	ASM170100v1	95.55	4.1666665	0.31
GCF_016724665.1	Staphylococcus carnosus	1281	PRJNA231221	SAMN16357316	ASM1672466v1	98.09	41.666668	0.89
GCF_016890025.1	Staphylococcus carnosus	1281	PRJNA231221	SAMN16357346	ASM1689002v1	97.95	29.166666	0.89
GCF_023277485.1	Staphylococcus carnosus	1281	PRJNA750875	SAMN20499397	ASM2327748v1	99.47	100	0.42
GCF_024172345.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563519	ASM2417234v1	99.33	62.5	0.42
GCF_024172365.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563522	ASM2417236v1	99.47	100	0.34
GCF_024172385.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563524	ASM2417238v1	97.95	29.166666	0.89
GCF_024172405.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563523	ASM2417240v1	99.45	66.666664	0.42
GCF_024172425.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563520	ASM2417242v1	99.07	54.166668	0.42
GCF_024172445.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563521	ASM2417244v1	99.09	58.333332	0.42
GCF_024172525.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04932729	ASM2417252v1	98.09	41.666668	0.89
GCF_024172545.1	Staphylococcus carnosus	1281	PRJNA313299	SAMN04563525	ASM2417254v1	97.04	8.333333	0.89
GCF_030294405.1	Staphylococcus casei	201828	PRJNA971866	SAMN35056232	ASM3029440v1	99.03	50	1.17
GCF_038118745.1	Staphylococcus casei	201828	PRJNA801128	SAMN36827139	SCK7	99.49	100	1.1
GCF_007814525.1	Staphylococcus chromogenes	46126	PRJNA482667	SAMN09714428	ASM781452v1	98.16	12.280702	1.22
GCF_011466875.1	Staphylococcus chromogenes	46126	PRJNA553673	SAMN13231957	ASM1146687v1	98.16	12.280702	1.79
GCF_025558865.1	Staphylococcus chromogenes	46126	PRJNA819273	SAMN26923351	ASM2555886v1	98.39	29.239765	1.31
GCF_025558905.1	Staphylococcus chromogenes	46126	PRJNA819273	SAMN26923350	ASM2555890v1	98.2	14.619883	1.23
GCF_029024625.1	Staphylococcus chromogenes	46126	PRJNA936091	SAMN33336518	ASM2902462v1	97.83	4.6783624	1.23
GCF_003956025.1	Staphylococcus cohnii	29382	PRJNA231221	SAMN10163250	ASM395602v1	98.47	26.666666	0.2
GCF_030220105.1	Staphylococcus cohnii	29382	PRJNA971568	SAMN35037007	ASM3022010v1	99.03	67.77778	0.39
GCF_034042915.1	Staphylococcus cohnii	29382	PRJNA942599	SAMN33696838	ASM3404291v1	99.14	72.22222	0.14
GCF_001618885.1	Staphylococcus condimenti	70255	PRJNA317039	SAMN04599314	ASM161888v1	99.38	45.454544	0.74
GCF_001922405.1	Staphylococcus condimenti	70255	PRJNA357697	SAMN06159561	ASM192240v1	99.34	27.272728	0.42
GCF_016724565.1	Staphylococcus condimenti	70255	PRJNA231221	SAMN16357317	ASM1672456v1	99.43	81.818184	0.42
GCF_016889965.1	Staphylococcus condimenti	70255	PRJNA231221	SAMN16357347	ASM1688996v1	98.85	18.181818	0.61
GCF_003718735.1	Staphylococcus debuckii	2044912	PRJNA406952	SAMN07634888	ASM371873v1	99.39	100	1.03
GCF_025558825.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923353	ASM2555882v1	99.56	76.74419	0.11
GCF_018219225.1	Staphylococcus delphini	53344	PRJNA655524	SAMN16455395	ASM1821922v1	99.31	34.88372	0.28
GCF_018219245.1	Staphylococcus delphini	53344	PRJNA655524	SAMN16455394	ASM1821924v1	99.31	34.88372	0.28
GCF_025558745.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923358	ASM2555874v1	99.56	76.74419	0.08
GCF_025558765.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923356	ASM2555876v1	99.68	90.69768	1.12
GCF_025558785.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923355	ASM2555878v1	99.58	83.72093	0.66
GCF_025558805.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923354	ASM2555880v1	99.58	83.72093	1.22
GCF_025561565.1	Staphylococcus delphini	53344	PRJNA819273	SAMN26923357	ASM2556156v1	99.58	83.72093	0.66
GCF_040409855.1	Staphylococcus delphini	53344	PRJNA937407	SAMN33407048	ASM4040985v1	97.64	4.6511626	0.59
GCF_040409865.1	Staphylococcus delphini	53344	PRJNA937407	SAMN33407047	ASM4040986v1	97.64	4.6511626	0.59
GCF_040409875.1	Staphylococcus delphini	53344	PRJNA937407	SAMN33407046	ASM4040987v1	98.47	11.627907	0.66
GCF_040409945.1	Staphylococcus delphini	53344	PRJNA937407	SAMN33407037	ASM4040994v1	98.37	9.302325	0.66
GCF_030520085.1	Staphylococcus devriesei	586733	PRJNA994690	SAMN36447332	ASM3052008v1	98.76	38.46154	0.17
GCF_023515905.1	Staphylococcus edaphicus	1955013	PRJNA808309	SAMN26082960	ASM2351590v1	97.48	50	0.62
GCF_006094375.1	Staphylococcus epidermidis	1282	PRJNA515334	SAMN10738425	ASM609437v1	99.68	94.792145	
GCF_001956655.1	Staphylococcus epidermidis	1282	PRJNA358169	SAMN06167133	ASM195665v2	98.45	14.435816	0.45
GCF_002085695.1	Staphylococcus epidermidis	1282	PRJNA377759	SAMN02640609	ASM208569v1	99.52	75.3312	
GCF_002215535.1	Staphylococcus epidermidis	1282	PRJNA392321	SAMN07291625	ASM221553v1	99.14	44.44952	
GCF_002850315.1	Staphylococcus epidermidis	1282	PRJNA308322	SAMN07444319	ASM285031v1	99.69	95.15761	
GCF_002944995.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN03996299	ASM294499v1	98.94	33.622658	
GCF_002954055.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN03996306	ASM295405v1	99.59	82.000916	0.4
GCF_003325735.1	Staphylococcus epidermidis	1282	PRJNA478035	SAMN09491332	ASM332573v1	99.47	69.48378	
GCF_003812425.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN10163224	ASM381242v1	99.64	86.56921	
GCF_003856395.1	Staphylococcus epidermidis	1282	PRJNA506796	SAMN10473910	ASM385639v1	99.28	55.641846	0.02
GCF_003856455.1	Staphylococcus epidermidis	1282	PRJNA506797	SAMN10473924	ASM385645v1	99.66	93.51302	0.02
GCF_006742205.1	Staphylococcus epidermidis	1282	PRJDB8042	SAMD00169832	ASM674220v1	99.68	94.792145	
GCF_009685135.1	Staphylococcus epidermidis	1282	PRJNA532483	SAMN09103952	ASM968513v1	99.02	37.094563	0.24
GCF_009769015.1	Staphylococcus epidermidis	1282	PRJNA564727	SAMN12721531	ASM976901v1	98.46	14.527182	
GCF_009769125.1	Staphylococcus epidermidis	1282	PRJNA564725	SAMN12721499	ASM976912v1	98.97	35.404293	0.42
GCF_009873455.1	Staphylococcus epidermidis	1282	PRJNA564724	SAMN12721478	ASM987345v1	99.44	66.37734	
GCF_011038575.1	Staphylococcus epidermidis	1282	PRJNA518762	SAMN10857478	ASM1103857v1	98.91	30.059387	0.24
GCF_014334295.1	Staphylococcus epidermidis	1282	PRJNA62349	SAMN04286969	ASM1433429v1	99.56	78.11786	
GCF_014489335.1	Staphylococcus epidermidis	1282	PRJNA659136	SAMN15897741	ASM1448933v1	98.82	27.546825	
GCF_014490515.1	Staphylococcus epidermidis	1282	PRJNA660487	SAMN15950888	ASM1449051v1	99.52	75.3312	0.15
GCF_016026915.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN13450443	ASM1602691v1	99.52	75.3312	
GCF_016406625.1	Staphylococcus epidermidis	1282	PRJNA662445	SAMN16085533	ASM1640662v1	99.52	75.3312	
GCF_016727385.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN16357252	ASM1672738v1	99.58	81.407036	0.34
GCF_016834475.1	Staphylococcus epidermidis	1282	PRJNA698429	SAMN17718046	ASM1683447v1	99.04	38.465054	0.02
GCF_016834495.1	Staphylococcus epidermidis	1282	PRJNA698432	SAMN17718513	ASM1683449v1	99.42	65.18958	
GCF_016889165.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN16357385	ASM1688916v1	99.36	59.433533	0.16
GCF_016903555.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN16357505	ASM1690355v1	99.36	59.433533	0.16
GCF_016903575.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN16357506	ASM1690357v1	97.93	8.862494	0.34
GCF_016904135.1	Staphylococcus epidermidis	1282	PRJNA231221	SAMN16357503	ASM1690413v1	99.17	46.687984	0.21
GCF_019329245.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699872	ASM1932924v1	99.38	61.123802	
GCF_019329325.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699871	ASM1932932v1	99.31	57.3778	
GCF_019329365.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699873	ASM1932936v1	99.35	58.93102	
GCF_019329405.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699874	ASM1932940v1	98.82	27.546825	
GCF_019329425.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699875	ASM1932942v1	99.47	69.48378	
GCF_019329505.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699876	ASM1932950v1	98.9	29.876656	
GCF_019329525.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699877	ASM1932952v1	99.36	59.433533	
GCF_019329545.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699878	ASM1932954v1	99.38	61.123802	
GCF_019329565.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699879	ASM1932956v1	99.38	61.123802	
GCF_019329585.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699880	ASM1932958v1	99.33	58.428505	
GCF_019329605.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699881	ASM1932960v1	99.38	61.123802	
GCF_019329625.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699882	ASM1932962v1	99.38	61.123802	
GCF_019329645.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699883	ASM1932964v1	99.02	37.094563	
GCF_019329665.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699884	ASM1932966v1	99.38	61.123802	0.23
GCF_019329685.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699885	ASM1932968v1	99.38	61.123802	
GCF_019329705.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699886	ASM1932970v1	99.38	61.123802	
GCF_019329725.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699887	ASM1932972v1	99.24	51.027866	
GCF_019329745.1	Staphylococcus epidermidis	1282	PRJNA721097	SAMN18699888	ASM1932974v1	99.38	61.123802	0.96
