accession	platform	truth_bp	regime	nth	pool_reads	split	mode	seed	target_reads_requested	query_reads_requested	target_reads_used	query_reads_used	avg_target_len	avg_query_len	estimate_bp	estimate_over_truth	iqr_low_bp	iqr_high_bp	expected_overlaps_per_query	normalization_engaged	skew_score	profile_median_depth	retained_reads	total_reads	queries_without_overlaps_pct	small_pool_warning	elapsed	max_rss_kb	exit_status	run_dir
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	2to1	auto	42	10000	5000	10000	5000	9646.42	9667.595	3907412	0.3522	174370	8180000	17.23	yes	54.00	92	95999	105176	0.0	no	1:29.35	2096400	0	comfortable/SRR30162149/2to1.auto.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	2to1	auto	4556	10000	5000	10000	5000	9649.047	9558.163	3844783	0.3466	178790	8100000	17.14	yes	47.00	92	96010	105176	0.0	no	0:57.51	2237512	0	comfortable/SRR30162149/2to1.auto.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	2to1	never	7	10000	5000	10000	5000	9490.272	9485.829	1170392	0.1055	148000	8050000	16.93	no	NA	NA	NA	105176	0.0	no	0:57.35	2586156	0	comfortable/SRR30162149/2to1.never.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	2to1	never	42	10000	5000	10000	5000	9550.631	9477.197	1211677	0.1092	145610	7690000	16.97	no	NA	NA	NA	105176	0.0	no	1:14.87	2486712	0	comfortable/SRR30162149/2to1.never.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	2to1	never	4556	10000	5000	10000	5000	9540.78	9519.498	1162445	0.1048	140700	8120000	17.00	no	NA	NA	NA	105176	0.02	no	0:58.22	2607560	0	comfortable/SRR30162149/2to1.never.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	auto	7	12000	3000	12000	3000	9679.73	9516.807	3801883	0.3427	167860	8100000	20.55	yes	46.00	93	96080	105176	0.0	no	0:42.27	2563164	0	comfortable/SRR30162149/4to1.auto.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	auto	42	12000	3000	12000	3000	9641.815	9700.129	3842809	0.3464	174820	8310000	20.71	yes	54.00	92	95999	105176	0.0	no	0:56.14	2538316	0	comfortable/SRR30162149/4to1.auto.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	auto	4556	12000	3000	12000	3000	9635.476	9551.8545	4076282	0.3675	179110	8260000	20.54	yes	47.00	92	96010	105176	0.0	no	0:39.63	2477912	0	comfortable/SRR30162149/4to1.auto.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	never	7	12000	3000	12000	3000	9497.724	9453.06	1227217	0.1106	153100	8180000	20.28	no	NA	NA	NA	105176	0.0	no	0:45.00	2762856	0	comfortable/SRR30162149/4to1.never.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	never	42	12000	3000	12000	3000	9513.213	9577.914	1125418	0.1015	145480	7640000	20.44	no	NA	NA	NA	105176	0.0	no	0:44.80	2580344	0	comfortable/SRR30162149/4to1.never.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	4to1	never	4556	12000	3000	12000	3000	9538.129	9515.916	1056365	0.0952	140260	7750000	20.40	no	NA	NA	NA	105176	0.0	no	1:17.49	2915420	0	comfortable/SRR30162149/4to1.never.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	auto	7	13333	1667	13333	1667	9656.555	9571.892	3355939	0.3025	168040	8120000	22.87	yes	46.00	93	96080	105176	0.0	no	0:52.05	2763120	0	comfortable/SRR30162149/8to1.auto.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	auto	42	13333	1667	13333	1667	9606.84	10026.505	3100799	0.2795	178460	8220000	23.36	yes	54.00	92	95999	105176	0.0	no	0:31.55	2661096	0	comfortable/SRR30162149/8to1.auto.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	auto	4556	13333	1667	13333	1667	9613.292	9662.424	3287909	0.2964	181170	8240000	22.93	yes	47.00	92	96010	105176	0.0	no	0:37.11	2574644	0	comfortable/SRR30162149/8to1.auto.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	never	7	13333	1667	13333	1667	9488.267	9492.988	1285555	0.1159	152840	8370000	22.57	no	NA	NA	NA	105176	0.0	no	0:29.13	2818056	0	comfortable/SRR30162149/8to1.never.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	never	42	13333	1667	13333	1667	9536.14	9446.276	1301629	0.1173	147940	7850000	22.58	no	NA	NA	NA	105176	0.0	no	0:37.10	2762504	0	comfortable/SRR30162149/8to1.never.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	8to1	never	4556	13333	1667	13333	1667	9496.312	9832.62	959337	0.0865	145500	7520000	22.99	no	NA	NA	NA	105176	0.0	no	0:35.67	2930948	0	comfortable/SRR30162149/8to1.never.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	auto	7	20000	5000	20000	5000	9617.607	9501.635	3393764	0.3059	169970	8360000	34.11	yes	46.00	93	96073	105176	0.0	no	1:16.47	3972676	0	comfortable/SRR30162149/more4to1.auto.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	auto	42	20000	5000	20000	5000	9702.31	9722.75	3677428	0.3315	171300	8120000	34.66	yes	54.00	92	96025	105176	0.0	no	1:19.10	3887180	0	comfortable/SRR30162149/more4to1.auto.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	auto	4556	20000	5000	20000	5000	9716.353	9909.691	2795545	0.2520	173400	7910000	35.03	yes	47.00	92	95950	105176	0.0	no	1:47.30	4304336	0	comfortable/SRR30162149/more4to1.auto.s4556
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	never	7	20000	5000	20000	5000	9479.148	9485.829	1183338	0.1067	149050	8320000	33.83	no	NA	NA	NA	105176	0.0	no	1:35.86	4889680	0	comfortable/SRR30162149/more4to1.never.s7
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	never	42	20000	5000	20000	5000	9561.925	9477.197	1240468	0.1118	152750	8160000	33.97	no	NA	NA	NA	105176	0.0	no	1:37.85	4758056	0	comfortable/SRR30162149/more4to1.never.s42
SRR30162149	PACBIO_SMRT	11093179	comfortable	1	105176	more4to1	never	4556	20000	5000	20000	5000	9515.389	9519.498	1186677	0.1070	146510	8250000	33.96	no	NA	NA	NA	105176	0.0	no	1:35.23	4841144	0	comfortable/SRR30162149/more4to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	auto	7	3826	5000	3826	5000	21949.49	21832.652	358471	0.1284	141010	908670	59.74	no	15.67	NA	NA	8826	0.0	no	3:23.06	1743228	0	starved/SRR30357565/legacy.auto.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	auto	42	3826	5000	3819	4989	21859.256	21933.773	379948	0.1361	139450	1020000	59.64	yes	17.33	62	8808	8826	0.0	yes	3:19.44	1828868	0	starved/SRR30357565/legacy.auto.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	auto	4556	3826	5000	3826	5000	22028.91	21771.88	360700	0.1292	142280	910880	59.76	no	14.33	NA	NA	8826	0.0	no	3:19.38	1734212	0	starved/SRR30357565/legacy.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	never	7	3826	5000	3826	5000	21949.49	21832.652	358471	0.1284	141010	908670	59.74	no	NA	NA	NA	8826	0.0	no	3:19.56	1727128	0	starved/SRR30357565/legacy.never.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	never	42	3826	5000	3826	5000	21877.236	21887.943	366557	0.1313	140330	905010	59.71	no	NA	NA	NA	8826	0.0	no	3:18.82	1685868	0	starved/SRR30357565/legacy.never.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	legacy	never	4556	3826	5000	3826	5000	22028.91	21771.88	360700	0.1292	142280	910880	59.76	no	NA	NA	NA	8826	0.0	no	3:20.95	1847196	0	starved/SRR30357565/legacy.never.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	auto	7	4413	4413	4413	4413	21931.42	21835.182	354169	0.1269	142160	883960	68.88	no	15.67	NA	NA	8826	0.0	no	3:09.46	1916860	0	starved/SRR30357565/1to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	auto	42	4413	4413	4404	4404	21887.6	21915.326	378403	0.1356	141710	1020000	68.79	yes	17.33	62	8808	8826	0.0	yes	3:10.81	2025596	0	starved/SRR30357565/1to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	auto	4556	4413	4413	4413	4413	22009.56	21757.043	366208	0.1312	141960	924220	68.88	no	14.33	NA	NA	8826	0.0	no	3:09.39	1794992	0	starved/SRR30357565/1to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	never	7	4413	4413	4413	4413	21931.42	21835.182	354169	0.1269	142160	883960	68.88	no	NA	NA	NA	8826	0.0	no	3:09.00	1844424	0	starved/SRR30357565/1to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	never	42	4413	4413	4413	4413	21840.326	21926.275	376484	0.1349	140490	916300	68.88	no	NA	NA	NA	8826	0.0	no	3:14.47	1870760	0	starved/SRR30357565/1to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	1to1	never	4556	4413	4413	4413	4413	22009.56	21757.043	366208	0.1312	141960	924220	68.88	no	NA	NA	NA	8826	0.0	no	3:15.64	1795616	0	starved/SRR30357565/1to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	auto	7	5884	2942	5884	2942	21895.16	21859.584	600631	0.2152	212370	2240000	91.81	no	15.67	NA	NA	8826	0.0	no	2:41.66	2606156	0	starved/SRR30357565/2to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	auto	42	5884	2942	5872	2936	21910.77	21882.852	632443	0.2266	215880	2220000	91.71	yes	17.33	62	8808	8826	0.0	yes	2:39.73	2336500	0	starved/SRR30357565/2to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	auto	4556	5884	2942	5884	2942	21933.27	21783.363	647819	0.2321	214720	2340000	91.73	no	14.33	NA	NA	8826	0.0	no	2:37.46	2472336	0	starved/SRR30357565/2to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	never	7	5884	2942	5884	2942	21895.16	21859.584	600631	0.2152	212370	2240000	91.81	no	NA	NA	NA	8826	0.0	no	2:38.28	2568516	0	starved/SRR30357565/2to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	never	42	5884	2942	5884	2942	21846.041	21957.822	600379	0.2151	214980	2280000	91.91	no	NA	NA	NA	8826	0.0	no	2:38.06	2338424	0	starved/SRR30357565/2to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	2to1	never	4556	5884	2942	5884	2942	21933.27	21783.363	647819	0.2321	214720	2340000	91.73	no	NA	NA	NA	8826	0.0	no	2:36.88	2410256	0	starved/SRR30357565/2to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	auto	7	7060	1766	7060	1766	21938.244	21663.654	588354	0.2108	212260	2200000	109.77	no	15.67	NA	NA	8826	0.0	no	1:53.32	2903832	0	starved/SRR30357565/4to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	auto	42	7060	1766	7046	1762	21923.607	21812.912	693985	0.2486	216110	2290000	109.90	yes	17.33	62	8808	8826	0.0	yes	3:47.14	2762644	0	starved/SRR30357565/4to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	auto	4556	7060	1766	7060	1766	21913.201	21763.77	685475	0.2456	217160	2330000	109.96	no	14.33	NA	NA	8826	0.0	no	1:51.32	2821512	0	starved/SRR30357565/4to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	never	7	7060	1766	7060	1766	21938.244	21663.654	588354	0.2108	212260	2200000	109.77	no	NA	NA	NA	8826	0.0	no	1:54.20	2969588	0	starved/SRR30357565/4to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	never	42	7060	1766	7060	1766	21836.355	22070.98	602046	0.2157	213990	2240000	110.55	no	NA	NA	NA	8826	0.0	no	1:55.99	2852108	0	starved/SRR30357565/4to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	4to1	never	4556	7060	1766	7060	1766	21913.201	21763.77	685475	0.2456	217160	2330000	109.96	no	NA	NA	NA	8826	0.0	no	1:52.40	2823096	0	starved/SRR30357565/4to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	auto	7	7845	981	7845	981	21905.463	21706.072	617156	0.2211	214050	2270000	122.01	no	15.67	NA	NA	8826	0.0	no	1:09.90	2870536	0	starved/SRR30357565/8to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	auto	42	7845	981	7830	978	21920.477	21749.242	636999	0.2282	215720	2290000	121.94	yes	17.33	62	8808	8826	0.0	yes	1:11.84	2976116	0	starved/SRR30357565/8to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	auto	4556	7845	981	7845	981	21906.756	21695.742	641848	0.2299	215060	2320000	121.98	no	14.33	NA	NA	8826	0.0	no	1:13.16	2871912	0	starved/SRR30357565/8to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	never	7	7845	981	7845	981	21905.463	21706.072	617156	0.2211	214050	2270000	122.01	no	NA	NA	NA	8826	0.0	no	1:10.33	2765668	0	starved/SRR30357565/8to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	never	42	7845	981	7845	981	21845.768	22183.455	570584	0.2044	211120	2230000	123.18	no	NA	NA	NA	8826	0.0	no	1:12.30	2952492	0	starved/SRR30357565/8to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	starved	2	8826	8to1	never	4556	7845	981	7845	981	21906.756	21695.742	641848	0.2299	215060	2320000	121.98	no	NA	NA	NA	8826	0.0	no	1:10.04	2934668	0	starved/SRR30357565/8to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	auto	7	12651	5000	12626	4990	21874.445	21797.975	657176	0.2354	223230	2280000	196.64	yes	17.00	126	17616	17651	0.0	yes	9:24.30	5069392	0	marginal/SRR30357565/legacy.auto.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	auto	42	12651	5000	12651	5000	21815.838	21896.145	685918	0.2457	220030	2370000	197.21	no	14.00	NA	NA	17651	0.0	no	9:24.18	4914168	0	marginal/SRR30357565/legacy.auto.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	auto	4556	12651	5000	12651	5000	21854.777	21797.615	664504	0.2381	218980	2340000	196.94	no	15.33	NA	NA	17651	0.0	no	9:22.17	4986236	0	marginal/SRR30357565/legacy.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	never	7	12651	5000	12651	5000	21903.379	21674.648	653046	0.2339	220430	2350000	196.60	no	NA	NA	NA	17651	0.0	no	9:20.39	4728640	0	marginal/SRR30357565/legacy.never.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	never	42	12651	5000	12651	5000	21815.838	21896.145	685918	0.2457	220030	2370000	197.21	no	NA	NA	NA	17651	0.0	no	9:21.37	4737540	0	marginal/SRR30357565/legacy.never.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	legacy	never	4556	12651	5000	12651	5000	21854.777	21797.615	664504	0.2381	218980	2340000	196.94	no	NA	NA	NA	17651	0.0	no	16:03.85	4847492	0	marginal/SRR30357565/legacy.never.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	auto	7	8825	8826	8808	8808	21817.49	21888.08	665981	0.2386	221050	2290000	137.28	yes	17.00	126	17616	17651	0.0	yes	12:19.64	3622108	0	marginal/SRR30357565/1to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	auto	42	8825	8826	8825	8826	21854.35	21822.826	656646	0.2352	217080	2310000	137.46	no	14.00	NA	NA	17651	0.0	no	12:17.62	3804784	0	marginal/SRR30357565/1to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	auto	4556	8825	8826	8825	8826	21847.973	21829.203	672764	0.2410	217140	2240000	137.46	no	15.33	NA	NA	17651	0.0	no	12:10.61	3845452	0	marginal/SRR30357565/1to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	never	7	8825	8826	8825	8826	21878.893	21798.285	644871	0.2310	218340	2270000	137.46	no	NA	NA	NA	17651	0.0	no	12:11.77	3789676	0	marginal/SRR30357565/1to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	never	42	8825	8826	8825	8826	21854.35	21822.826	656646	0.2352	217080	2310000	137.46	no	NA	NA	NA	17651	0.0	no	12:27.22	3854000	0	marginal/SRR30357565/1to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	1to1	never	4556	8825	8826	8825	8826	21847.973	21829.203	672764	0.2410	217140	2240000	137.46	no	NA	NA	NA	17651	0.0	no	12:23.05	3717964	0	marginal/SRR30357565/1to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	auto	7	11767	5884	11744	5872	21872.6	21813.154	658686	0.2360	222800	2290000	182.96	yes	17.00	126	17616	17651	0.0	yes	9:40.90	4765952	0	marginal/SRR30357565/2to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	auto	42	11767	5884	11767	5884	21827.229	21861.299	676056	0.2422	219950	2360000	183.33	no	14.00	NA	NA	17651	0.0	no	9:44.70	4481832	0	marginal/SRR30357565/2to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	auto	4556	11767	5884	11767	5884	21874.42	21766.928	662098	0.2372	218170	2330000	183.13	no	15.33	NA	NA	17651	0.0	no	9:31.81	4628896	0	marginal/SRR30357565/2to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	never	7	11767	5884	11767	5884	21906.12	21703.537	644348	0.2308	219030	2340000	182.99	no	NA	NA	NA	17651	0.0	no	9:40.03	4505652	0	marginal/SRR30357565/2to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	never	42	11767	5884	11767	5884	21827.229	21861.299	676056	0.2422	219950	2360000	183.33	no	NA	NA	NA	17651	0.0	no	10:44.57	4514040	0	marginal/SRR30357565/2to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	2to1	never	4556	11767	5884	11767	5884	21874.42	21766.928	662098	0.2372	218170	2330000	183.13	no	NA	NA	NA	17651	0.0	no	9:36.36	4581392	0	marginal/SRR30357565/2to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	auto	7	14120	3531	14093	3523	21863.076	21811.62	675294	0.2419	226350	2300000	219.50	yes	17.00	126	17616	17651	0.0	yes	7:09.94	5097124	0	marginal/SRR30357565/4to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	auto	42	14120	3531	14120	3531	21805.598	21970.508	657318	0.2355	221660	2360000	220.43	no	14.00	NA	NA	17651	0.0	no	6:51.11	5273844	0	marginal/SRR30357565/4to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	auto	4556	14120	3531	14120	3531	21860.691	21750.2	672867	0.2410	218960	2340000	219.59	no	15.33	NA	NA	17651	0.0	no	6:42.59	5024288	0	marginal/SRR30357565/4to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	never	7	14120	3531	14120	3531	21867.785	21721.828	640737	0.2295	220880	2300000	219.49	no	NA	NA	NA	17651	0.0	no	8:18.59	4953736	0	marginal/SRR30357565/4to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	never	42	14120	3531	14120	3531	21805.598	21970.508	657318	0.2355	221660	2360000	220.43	no	NA	NA	NA	17651	0.0	no	8:09.34	5035304	0	marginal/SRR30357565/4to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	4to1	never	4556	14120	3531	14120	3531	21860.691	21750.2	672867	0.2410	218960	2340000	219.59	no	NA	NA	NA	17651	0.0	no	6:55.05	4944360	0	marginal/SRR30357565/4to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	auto	7	15689	1962	15658	1958	21879.717	21637.41	701836	0.2514	227250	2330000	242.99	yes	17.00	126	17616	17651	0.0	yes	4:11.81	5318820	0	marginal/SRR30357565/8to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	auto	42	15689	1962	15689	1962	21820.771	21981.04	646762	0.2317	222570	2340000	245.07	no	14.00	NA	NA	17651	0.0	no	4:42.17	5072152	0	marginal/SRR30357565/8to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	auto	4556	15689	1962	15689	1962	21858.254	21681.313	665174	0.2383	221320	2360000	243.59	no	15.33	NA	NA	17651	0.0	no	3:57.17	5318860	0	marginal/SRR30357565/8to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	never	7	15689	1962	15689	1962	21878.846	21516.65	624104	0.2236	224890	2190000	242.78	no	NA	NA	NA	17651	0.0	no	4:24.03	4952236	0	marginal/SRR30357565/8to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	never	42	15689	1962	15689	1962	21820.771	21981.04	646762	0.2317	222570	2340000	245.07	no	NA	NA	NA	17651	0.0	no	4:29.81	5021584	0	marginal/SRR30357565/8to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	marginal	1	17651	8to1	never	4556	15689	1962	15689	1962	21858.254	21681.313	665174	0.2383	221320	2360000	243.59	no	NA	NA	NA	17651	0.0	no	4:19.37	5128484	0	marginal/SRR30357565/8to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	auto	7	10000	5000	10000	5000	21807.082	21984.893	659044	0.2361	218510	2380000	156.17	yes	17.00	126	17613	17651	0.0	no	3:45.79	5396348	0	comfortable/SRR30357565/legacy.auto.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	auto	42	10000	5000	10000	5000	21795.123	21896.145	688882	0.2468	219060	2410000	155.81	no	14.00	NA	NA	17651	0.0	no	5:52.63	5575548	0	comfortable/SRR30357565/legacy.auto.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	auto	4556	10000	5000	10000	5000	21856.766	21797.615	663578	0.2377	215710	2330000	155.68	no	15.33	NA	NA	17651	0.0	no	4:12.54	5824788	0	comfortable/SRR30357565/legacy.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	never	7	10000	5000	10000	5000	21884.906	21674.648	651868	0.2335	217730	2330000	155.34	no	NA	NA	NA	17651	0.0	no	3:36.79	5465588	0	comfortable/SRR30357565/legacy.never.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	never	42	10000	5000	10000	5000	21795.123	21896.145	688882	0.2468	219060	2410000	155.81	no	NA	NA	NA	17651	0.0	no	3:45.30	5460688	0	comfortable/SRR30357565/legacy.never.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	legacy	never	4556	10000	5000	10000	5000	21856.766	21797.615	663578	0.2377	215710	2330000	155.68	no	NA	NA	NA	17651	0.0	no	3:40.77	5458784	0	comfortable/SRR30357565/legacy.never.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	auto	7	7500	7500	7500	7500	21809.195	21923.51	671655	0.2406	217920	2300000	116.97	yes	17.00	126	17613	17651	0.0	no	4:06.05	4671808	0	comfortable/SRR30357565/1to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	auto	42	7500	7500	7500	7500	21813.604	21843.99	660559	0.2366	217170	2390000	116.77	no	14.00	NA	NA	17651	0.0	no	4:08.25	4818104	0	comfortable/SRR30357565/1to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	auto	4556	7500	7500	7500	7500	21869.836	21804.262	669451	0.2398	215320	2240000	116.81	no	15.33	NA	NA	17651	0.0	no	4:21.07	4904504	0	comfortable/SRR30357565/1to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	never	7	7500	7500	7500	7500	21862.428	21767.21	646690	0.2317	218080	2310000	116.69	no	NA	NA	NA	17651	0.0	no	4:08.96	4455792	0	comfortable/SRR30357565/1to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	never	42	7500	7500	7500	7500	21813.604	21843.99	660559	0.2366	217170	2390000	116.77	no	NA	NA	NA	17651	0.0	no	4:10.05	4688588	0	comfortable/SRR30357565/1to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	1to1	never	4556	7500	7500	7500	7500	21869.836	21804.262	669451	0.2398	215320	2240000	116.81	no	NA	NA	NA	17651	0.0	no	4:10.89	4962964	0	comfortable/SRR30357565/1to1.never.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	auto	7	10000	5000	10000	5000	21807.082	21984.893	659044	0.2361	218510	2380000	156.17	yes	17.00	126	17613	17651	0.0	no	3:52.37	5458524	0	comfortable/SRR30357565/2to1.auto.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	auto	42	10000	5000	10000	5000	21795.123	21896.145	688882	0.2468	219060	2410000	155.81	no	14.00	NA	NA	17651	0.0	no	3:44.39	5533028	0	comfortable/SRR30357565/2to1.auto.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	auto	4556	10000	5000	10000	5000	21856.766	21797.615	663578	0.2377	215710	2330000	155.68	no	15.33	NA	NA	17651	0.0	no	3:47.67	5545488	0	comfortable/SRR30357565/2to1.auto.s4556
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	never	7	10000	5000	10000	5000	21884.906	21674.648	651868	0.2335	217730	2330000	155.34	no	NA	NA	NA	17651	0.0	no	3:43.12	5502868	0	comfortable/SRR30357565/2to1.never.s7
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	never	42	10000	5000	10000	5000	21795.123	21896.145	688882	0.2468	219060	2410000	155.81	no	NA	NA	NA	17651	0.0	no	3:40.38	5539480	0	comfortable/SRR30357565/2to1.never.s42
SRR30357565	PACBIO_SMRT	2791411	comfortable	1	17651	2to1	never	4556	10000	5000	10000	5000	21856.766	21797.615	663578	0.2377	215710	2330000	155.68	no	NA	NA	NA	17651	0.0	no	3:43.54	5623952	0	comfortable/SRR30357565/2to1.never.s4556
