run	platform	true_size	v030_estimate	v1_estimate	v030_relative_error	v1_relative_error	source
SRR30602158	OXFORD_NANOPORE	4429804	4655055	4655055	5.0849	5.0849	norm
SRR30602159	OXFORD_NANOPORE	3988742	4257592	4257592	6.7402	6.7402	norm
SRR30638105	OXFORD_NANOPORE	5576157	5432533	5432533	-2.5757	-2.5757	norm
SRR30640849	PACBIO_SMRT	4422110	4042690	4169433	-8.5801	-5.7139	pb_preset
SRR30641007	PACBIO_SMRT	4422110	4100517	4182212	-7.2724	-5.4250	pb_preset
SRR30669827	OXFORD_NANOPORE	2554190	2647180	2647180	3.6407	3.6407	norm
SRR30730934	OXFORD_NANOPORE	4196112	4188960	4188960	-0.1704	-0.1704	norm
SRR30867952	OXFORD_NANOPORE	4227051	5892605	5156416	39.4023	21.9861	norm
SRR30868057	OXFORD_NANOPORE	4216868	4154068	4154068	-1.4893	-1.4893	norm
SRR30868068	OXFORD_NANOPORE	5067227	5394864	5394864	6.4658	6.4658	norm
SRR30868085	OXFORD_NANOPORE	4774484	5184812	5184812	8.5942	8.5942	norm
SRR30868088	OXFORD_NANOPORE	4638787	6878556	4996864	48.2835	7.7192	norm
SRR30868089	OXFORD_NANOPORE	6274003	6858714	6858714	9.3196	9.3196	norm
SRR30868091	OXFORD_NANOPORE	6275199	6508554	6508554	3.7187	3.7187	norm
SRR30868094	OXFORD_NANOPORE	6281640	6876876	6876876	9.4758	9.4758	norm
SRR30868095	OXFORD_NANOPORE	6275453	6527609	6527609	4.0181	4.0181	norm
SRR30868096	OXFORD_NANOPORE	4224675	4794542	4794542	13.4890	13.4890	norm
SRR30868131	OXFORD_NANOPORE	6275045	6932896	6932896	10.4836	10.4836	norm
SRR30868133	OXFORD_NANOPORE	4147684	4246130	4246130	2.3735	2.3735	norm
SRR30868137	OXFORD_NANOPORE	4645241	4642838	4642838	-0.0517	-0.0517	norm
SRR30868138	OXFORD_NANOPORE	4638994	5482186	5482186	18.1762	18.1762	norm
SRR30868140	OXFORD_NANOPORE	4644386	5044711	5044711	8.6195	8.6195	norm
SRR30868141	OXFORD_NANOPORE	4648175	5704496	5704496	22.7255	22.7255	norm
SRR30868142	OXFORD_NANOPORE	4957473	5774352	5774352	16.4777	16.4777	norm
SRR30868145	OXFORD_NANOPORE	4295479	5092014	5092014	18.5436	18.5436	norm
SRR30868146	OXFORD_NANOPORE	4299551	4491743	4491743	4.4700	4.4700	norm
SRR30868147	OXFORD_NANOPORE	4299489	4606317	4606317	7.1364	7.1364	norm
SRR30868148	OXFORD_NANOPORE	4299771	4819893	4819893	12.0965	12.0965	norm
SRR30868149	OXFORD_NANOPORE	4299525	4748312	4748312	10.4381	10.4381	norm
SRR30868150	OXFORD_NANOPORE	4299264	4367506	4367506	1.5873	1.5873	norm
SRR30868151	OXFORD_NANOPORE	4298779	4345210	4345210	1.0801	1.0801	norm
SRR30868152	OXFORD_NANOPORE	4298990	4684317	4684317	8.9632	8.9632	norm
SRR30868153	OXFORD_NANOPORE	4057895	4242950	4242950	4.5604	4.5604	norm
SRR30868160	OXFORD_NANOPORE	4217427	4599182	4599182	9.0518	9.0518	norm
SRR30868163	OXFORD_NANOPORE	4220251	4420841	4420841	4.7530	4.7530	norm
SRR3109671	PACBIO_SMRT	3584812	6311230	5030066	76.0547	40.3160	pb_preset
SRR3109909	PACBIO_SMRT	4169506	7584822	6070826	81.9118	45.6006	pb_preset
SRR3109926	PACBIO_SMRT	4109153	6622671	5505853	61.1688	33.9900	pb_preset
SRR3109930	PACBIO_SMRT	3211717	4423470	3715708	37.7291	15.6923	pb_preset
SRR3109983	PACBIO_SMRT	4020063	7045706	5711464	75.2636	42.0740	pb_preset
SRR3114698	PACBIO_SMRT	1974262	2492542	2248122	26.2518	13.8715	pb_preset
SRR3114710	PACBIO_SMRT	2199877	2921318	2469831	32.7946	12.2713	pb_preset
SRR3356468	PACBIO_SMRT	5643099	8860464	7082764	57.0142	25.5120	pb_preset
SRR3356531	PACBIO_SMRT	5601971	8751235	6928674	56.2171	23.6828	pb_preset
SRR3441689	PACBIO_SMRT	4103417	4303395	4217309	4.8735	2.7755	pb_preset
SRR3441720	PACBIO_SMRT	4133777	95416888	39703328	2208.2253	860.4613	pb_preset
SRR3593477	PACBIO_SMRT	3425292	5851743	4647796	70.8392	35.6905	pb_preset
SRR3880289	PACBIO_SMRT	4574859	8841528	5785416	93.2634	26.4611	pb_preset
SRR3880290	PACBIO_SMRT	6626583	17261262	9553501	160.4851	44.1693	pb_preset
SRR3880376	PACBIO_SMRT	4403499	9383488	5992062	113.0916	36.0750	pb_preset
SRR3880379	PACBIO_SMRT	4674684	8509933	6520413	82.0430	39.4835	pb_preset
SRR3880380	PACBIO_SMRT	4964647	9673048	7054417	94.8386	42.0930	pb_preset
SRR4017189	PACBIO_SMRT	3431804	3050978	3384975	-11.0970	-1.3646	pb_preset
SRR4097312	PACBIO_SMRT	6643823	8358214	7344685	25.8043	10.5491	pb_preset
SRR4097316	PACBIO_SMRT	6642996	8447049	7412795	27.1572	11.5881	pb_preset
SRR4097329	PACBIO_SMRT	6681992	8142006	7218846	21.8500	8.0343	pb_preset
SRR4097352	PACBIO_SMRT	6645477	8063528	7012470	21.3386	5.5224	pb_preset
SRR4097552	PACBIO_SMRT	6681975	8416316	7406446	25.9555	10.8422	pb_preset
SRR4097624	PACBIO_SMRT	6639108	8115049	7147883	22.2310	7.6633	pb_preset
SRR4097691	PACBIO_SMRT	6681981	8385015	7332582	25.4870	9.7366	pb_preset
SRR4097763	PACBIO_SMRT	6683204	8426491	7356207	26.0846	10.0701	pb_preset
SRR4300073	PACBIO_SMRT	5531320	7732585	6366080	39.7964	15.0915	pb_preset
SRR4300075	PACBIO_SMRT	5530258	12940594	8750232	133.9962	58.2247	pb_preset
SRR5066061	PACBIO_SMRT	6852809	11831582	11686900	72.6530	70.5417	pb_preset
SRR5179548	PACBIO_SMRT	6441270	9422148	7827014	46.2778	21.5135	pb_preset
SRR5282539	PACBIO_SMRT	7222235	10503287	8534617	45.4299	18.1714	pb_preset
SRR5320247	PACBIO_SMRT	2802697	3706902	3285114	32.2620	17.2126	pb_preset
SRR5320430	PACBIO_SMRT	5386612	8746405	6811738	62.3730	26.4568	pb_preset
SRR5362220	PACBIO_SMRT	2414275	18661332	14571397	672.9580	503.5517	pb_preset
SRR5362225	PACBIO_SMRT	2838633	17353222	13665314	511.3232	381.4047	pb_preset
SRR5400280	PACBIO_SMRT	4934662	16525115	12476176	234.8784	152.8274	pb_preset
SRR5440732	PACBIO_SMRT	5501145	37493456	26850852	581.5573	388.0957	pb_preset
SRR5635115	OXFORD_NANOPORE	5456823	6885973	6885973	26.1901	26.1901	norm
SRR5635116	PACBIO_SMRT	5732200	7786904	6639842	35.8449	15.8341	pb_preset
SRR5665590	OXFORD_NANOPORE	5766429	5405949	5658486	-6.2514	-1.8719	norm
SRR5665591	OXFORD_NANOPORE	5736111	5770192	5772954	0.5941	0.6423	norm
SRR5665599	OXFORD_NANOPORE	5702263	5789218	5789218	1.5249	1.5249	norm
SRR5810498	PACBIO_SMRT	2343999	3479496	2871354	48.4427	22.4981	pb_preset
SRR5810500	PACBIO_SMRT	2334880	4373308	3379988	87.3033	44.7607	pb_preset
SRR5817725	OXFORD_NANOPORE	6614036	6807852	6783159	2.9304	2.5570	norm
SRR5826156	PACBIO_SMRT	4103251	26313662	15460910	541.2881	276.7966	pb_preset
SRR5829677	PACBIO_SMRT	4088698	18828260	12411098	360.4952	203.5465	pb_preset
SRR5829729	PACBIO_SMRT	4111644	31429116	22212292	664.3929	440.2290	pb_preset
SRR5855230	PACBIO_SMRT	2153937	2504242	2288409	16.2635	6.2431	pb_preset
SRR5949107	PACBIO_SMRT	7437059	15782572	11560022	112.2152	55.4381	pb_preset
SRR5949108	PACBIO_SMRT	7436980	14203723	10732842	90.9878	44.3172	pb_preset
SRR6008331	PACBIO_SMRT	7207640	11994310	9616641	66.4111	33.4229	pb_preset
SRR6029562	PACBIO_SMRT	9611874	22194420	12190384	130.9063	26.8263	pb_preset
SRR6118140	OXFORD_NANOPORE	5563075	5419908	5419908	-2.5735	-2.5735	norm
SRR6129216	OXFORD_NANOPORE	820043	1028259	1028259	25.3909	25.3909	norm
SRR6129218	OXFORD_NANOPORE	807195	1002484	1002484	24.1935	24.1935	norm
SRR6175467	OXFORD_NANOPORE	5768986	7373382	7373382	27.8107	27.8107	norm
SRR6175468	OXFORD_NANOPORE	5768996	7065344	7065344	22.4709	22.4709	norm
SRR6192954	OXFORD_NANOPORE	5768890	7277817	7277817	26.1563	26.1563	norm
SRR6202031	OXFORD_NANOPORE	5731216	7189838	7189838	25.4505	25.4505	norm
SRR6202032	OXFORD_NANOPORE	5732200	7636634	7636634	33.2234	33.2234	norm
SRR6224382	OXFORD_NANOPORE	847967	995823	995823	17.4365	17.4365	norm
SRR6331514	PACBIO_SMRT	2468871	12210633	8905958	394.5837	260.7300	pb_preset
SRR6364637	OXFORD_NANOPORE	908214	1499687	1499687	65.1248	65.1248	norm
SRR6413814	PACBIO_SMRT	7278330	13698235	10208796	88.2057	40.2629	pb_preset
SRR6515889	PACBIO_SMRT	5629494	15873608	11023509	181.9722	95.8170	pb_preset
SRR6635820	PACBIO_SMRT	5079402	10852584	8418854	113.6587	65.7450	pb_preset
SRR6635822	PACBIO_SMRT	5079402	9973062	8510538	96.3432	67.5500	pb_preset
SRR6742499	PACBIO_SMRT	6462637	11410060	8827191	76.5542	36.5881	pb_preset
SRR6747884	OXFORD_NANOPORE	5674561	7076253	7076253	24.7013	24.7013	norm
SRR6780912	OXFORD_NANOPORE	3346458	4110913	4110913	22.8437	22.8437	norm
SRR6780922	OXFORD_NANOPORE	2299539	4709249	4701808	104.7910	104.4674	norm
SRR6785587	OXFORD_NANOPORE	6268469	7388735	7348403	17.8714	17.2280	norm
SRR6825087	PACBIO_SMRT	3502671	8973552	6036147	156.1917	72.3298	pb_preset
SRR6873507	OXFORD_NANOPORE	2186621	2357704	2357704	7.8241	7.8241	norm
SRR6873508	OXFORD_NANOPORE	2186621	2315021	2315021	5.8721	5.8721	norm
SRR6873509	OXFORD_NANOPORE	2276164	2435143	2435143	6.9845	6.9845	norm
SRR6873510	OXFORD_NANOPORE	2276164	2480909	2480909	8.9952	8.9952	norm
SRR6982907	PACBIO_SMRT	5553146	11450499	8348042	106.1984	50.3300	pb_preset
SRR6982908	PACBIO_SMRT	5555919	12521006	9095936	125.3634	63.7161	pb_preset
SRR6982909	PACBIO_SMRT	5553249	9299318	7176628	67.4572	29.2330	pb_preset
SRR6982910	PACBIO_SMRT	5553251	8169648	6558580	47.1147	18.1034	pb_preset
SRR6982911	PACBIO_SMRT	5553154	8863713	6897750	59.6158	24.2132	pb_preset
SRR6982912	PACBIO_SMRT	5553163	8193634	6580212	47.5490	18.4948	pb_preset
SRR6982913	PACBIO_SMRT	5553169	8109182	6543869	46.0280	17.8403	pb_preset
SRR6982914	PACBIO_SMRT	5553158	9155353	7049218	64.8675	26.9407	pb_preset
SRR6982915	PACBIO_SMRT	5555913	11077162	7723827	99.3761	39.0199	pb_preset
SRR6982916	PACBIO_SMRT	5555925	7183969	5983942	29.3028	7.7038	pb_preset
SRR6982917	PACBIO_SMRT	5551313	6703411	5863744	20.7536	5.6281	pb_preset
SRR6982918	PACBIO_SMRT	5553158	6942628	6009192	25.0213	8.2122	pb_preset
SRR6982919	PACBIO_SMRT	5552230	7923343	6595882	42.7056	18.7970	pb_preset
SRR6982920	PACBIO_SMRT	5531321	7577006	6364035	36.9837	15.0545	pb_preset
SRR6982921	PACBIO_SMRT	5542245	7910396	6471040	42.7291	16.7585	pb_preset
SRR6982922	PACBIO_SMRT	5559170	7195275	6241826	29.4307	12.2798	pb_preset
SRR6982923	PACBIO_SMRT	5542240	6814518	6020845	22.9560	8.6356	pb_preset
SRR6982924	PACBIO_SMRT	5542244	7163036	6237062	29.2443	12.5368	pb_preset
SRR6982925	PACBIO_SMRT	5600993	7275514	6205238	29.8969	10.7882	pb_preset
SRR6982926	PACBIO_SMRT	5601006	6999374	6125316	24.9664	9.3610	pb_preset
SRR6982927	PACBIO_SMRT	5680026	11569767	8545429	103.6921	50.4470	pb_preset
SRR6982928	PACBIO_SMRT	5697472	10090578	7778254	77.1062	36.5211	pb_preset
SRR6982929	PACBIO_SMRT	5555919	6814791	5840041	22.6582	5.1139	pb_preset
SRR6982931	PACBIO_SMRT	5551589	7622175	6396002	37.2972	15.2103	pb_preset
SRR6982932	PACBIO_SMRT	5551339	12118658	8677564	118.3015	56.3148	pb_preset
SRR6982933	PACBIO_SMRT	5555563	6330564	5568814	13.9500	0.2385	pb_preset
SRR6982934	PACBIO_SMRT	5553074	8050632	6459512	44.9761	16.3232	pb_preset
SRR6982935	PACBIO_SMRT	5555919	7572826	6274480	36.3020	12.9333	pb_preset
SRR6982936	PACBIO_SMRT	5555917	7039134	6078806	26.6962	9.4114	pb_preset
SRR6982937	PACBIO_SMRT	5546907	9463357	7500505	70.6060	35.2196	pb_preset
SRR6982938	PACBIO_SMRT	5495749	7340293	6295847	33.5631	14.5585	pb_preset
SRR6982939	PACBIO_SMRT	5553168	6837206	5956901	23.1226	7.2703	pb_preset
SRR6982940	PACBIO_SMRT	5555918	7402760	6256812	33.2410	12.6153	pb_preset
SRR6982941	PACBIO_SMRT	5553150	7507674	6260936	35.1967	12.7457	pb_preset
SRR6982942	PACBIO_SMRT	5517290	7313816	6114737	32.5617	10.8286	pb_preset
SRR6982943	PACBIO_SMRT	5517227	6812584	5739304	23.4784	4.0252	pb_preset
SRR6982945	PACBIO_SMRT	5577185	8383722	6735450	50.3217	20.7679	pb_preset
SRR6985643	PACBIO_SMRT	2855408	36146128	23485680	1165.8831	722.4982	pb_preset
SRR6985735	PACBIO_SMRT	4897845	12734618	10127262	160.0045	106.7698	pb_preset
SRR7183053	PACBIO_SMRT	3005997	11915290	6677626	296.3840	122.1435	pb_preset
SRR7183054	PACBIO_SMRT	3005997	11583081	6404461	285.3324	113.0561	pb_preset
SRR7183055	PACBIO_SMRT	3005997	9012486	5539721	199.8169	84.2890	pb_preset
SRR7205491	PACBIO_SMRT	5379839	7331984	6794928	36.2863	26.3036	pb_preset
SRR7521703	OXFORD_NANOPORE	6730253	7222922	7222922	7.3202	7.3202	norm
SRR7532470	OXFORD_NANOPORE	4018503	4478323	4478323	11.4426	11.4426	norm
SRR7640589	PACBIO_SMRT	2566193	4086555	3196158	59.2458	24.5486	pb_preset
SRR7640590	PACBIO_SMRT	2566193	3970306	2997406	54.7158	16.8036	pb_preset
SRR7640788	PACBIO_SMRT	4141708	10380609	7082091	150.6359	70.9945	pb_preset
SRR7668116	PACBIO_SMRT	2478942	6915628	4147836	178.9750	67.3228	pb_preset
SRR7686016	PACBIO_SMRT	3628651	6142804	5696463	69.2862	56.9857	pb_preset
SRR7686591	PACBIO_SMRT	4614212	6308578	5352893	36.7206	16.0088	pb_preset
SRR7692455	PACBIO_SMRT	1833864	3780413	2853061	106.1447	55.5765	pb_preset
SRR7692458	PACBIO_SMRT	1838740	3508218	2545536	90.7947	38.4391	pb_preset
SRR7692459	PACBIO_SMRT	1833710	3471075	2567470	89.2925	40.0151	pb_preset
SRR7692460	PACBIO_SMRT	1840062	3597396	2645171	95.5041	43.7544	pb_preset
SRR7692504	PACBIO_SMRT	1833305	3326892	2608448	81.4696	42.2812	pb_preset
SRR7692507	PACBIO_SMRT	2013003	3778412	2831583	87.7003	40.6646	pb_preset
SRR7721906	PACBIO_SMRT	2337902	16759990	11910937	616.8816	409.4712	pb_preset
SRR7781231	PACBIO_SMRT	3558757	6724427	5648104	88.9544	58.7100	pb_preset
SRR7817081	PACBIO_SMRT	5642022	8224220	6447904	45.7672	14.2836	pb_preset
SRR7896260	OXFORD_NANOPORE	5131000	5857172	5857172	14.1526	14.1526	norm
SRR7896261	OXFORD_NANOPORE	5442997	6238328	6238328	14.6120	14.6120	norm
SRR7896264	OXFORD_NANOPORE	5505679	5991938	5991938	8.8320	8.8320	norm
SRR7896265	OXFORD_NANOPORE	5680623	6106580	6106580	7.4984	7.4984	norm
SRR7908033	OXFORD_NANOPORE	4102412	4286527	4286527	4.4880	4.4880	norm
SRR7941349	OXFORD_NANOPORE	4727462	4782828	4782828	1.1712	1.1712	norm
SRR7962491	OXFORD_NANOPORE	4626472	5852976	5852976	26.5106	26.5106	norm
SRR7962743	OXFORD_NANOPORE	5096894	5002335	5002335	-1.8552	-1.8552	norm
SRR7971250	PACBIO_SMRT	5581536	24316912	18236732	335.6670	226.7332	pb_preset
SRR7971259	PACBIO_SMRT	5638235	14927762	12142187	164.7595	115.3544	pb_preset
SRR8105427	PACBIO_SMRT	3387846	4093095	3661742	20.8170	8.0847	pb_preset
SRR8112132	OXFORD_NANOPORE	6236552	6407809	6407809	2.7460	2.7460	norm
SRR8113455	OXFORD_NANOPORE	2911280	3117171	3117171	7.0722	7.0722	norm
SRR8185373	OXFORD_NANOPORE	5868661	7090280	7090280	20.8160	20.8160	norm
SRR8194171	OXFORD_NANOPORE	1833100	2538040	2538040	38.4562	38.4562	norm
SRR8258035	PACBIO_SMRT	1908276	1052816	647367	-44.8289	-66.0758	pb_preset
SRR8283322	PACBIO_SMRT	1273530	1117558	1124386	-12.2472	-11.7111	pb_preset
SRR8293886	PACBIO_SMRT	5096894	5848226	5412932	14.7410	6.2006	pb_preset
SRR8305981	PACBIO_SMRT	4806207	7738430	7027896	61.0091	46.2254	pb_preset
SRR8305998	PACBIO_SMRT	4459473	6212310	5675292	39.3059	27.2637	pb_preset
SRR8306355	PACBIO_SMRT	4688242	6505548	5959534	38.7631	27.1166	pb_preset
SRR8306745	PACBIO_SMRT	4774176	6510458	6029300	36.3682	26.2899	pb_preset
SRR8327213	PACBIO_SMRT	7367863	13296096	10086934	80.4607	36.9045	pb_preset
SRR8335316	OXFORD_NANOPORE	5761749	6036518	6036518	4.7688	4.7688	norm
SRR8335317	OXFORD_NANOPORE	5778004	6104571	6104571	5.6519	5.6519	norm
SRR8362596	PACBIO_SMRT	4917491	7148266	6436988	45.3641	30.8998	pb_preset
SRR8362597	PACBIO_SMRT	5220569	7037866	6414580	34.8103	22.8713	pb_preset
SRR8362616	PACBIO_SMRT	4949027	6589932	5711348	33.1561	15.4035	pb_preset
SRR8362618	PACBIO_SMRT	2939705	4084775	3822558	38.9519	30.0320	pb_preset
SRR8362621	PACBIO_SMRT	5645678	7563551	6951682	33.9706	23.1328	pb_preset
SRR8362625	PACBIO_SMRT	5536651	7457799	6754320	34.6987	21.9929	pb_preset
SRR8362631	PACBIO_SMRT	4581781	6434374	5854945	40.4339	27.7875	pb_preset
SRR8365081	OXFORD_NANOPORE	4860161	4267554	4277668	-12.1932	-11.9851	norm
SRR8365815	PACBIO_SMRT	8025568	21432512	18172104	167.0529	126.4276	pb_preset
SRR8400040	OXFORD_NANOPORE	6241875	6528806	6528806	4.5969	4.5969	norm
SRR8416122	PACBIO_SMRT	2996750	5926154	4412332	97.7527	47.2372	pb_preset
SRR8416224	PACBIO_SMRT	3824290	6569200	5208206	71.7757	36.1875	pb_preset
SRR8457073	OXFORD_NANOPORE	2221636	2483536	2300547	11.7886	3.5519	norm
SRR8457074	OXFORD_NANOPORE	2222042	2495328	2343269	12.2989	5.4557	norm
SRR8457079	OXFORD_NANOPORE	2221735	2558722	2374096	15.1677	6.8577	norm
SRR8489231	PACBIO_SMRT	4774876	7015282	6009012	46.9207	25.8465	pb_preset
SRR8489233	PACBIO_SMRT	4727462	6903535	5884971	46.0305	24.4848	pb_preset
SRR8489307	PACBIO_SMRT	5144090	7055270	6411514	37.1529	24.6384	pb_preset
SRR8489315	PACBIO_SMRT	4727570	6932528	5923328	46.6404	25.2933	pb_preset
SRR8523153	OXFORD_NANOPORE	3132860	3054926	2972587	-2.4876	-5.1159	norm
SRR8523155	OXFORD_NANOPORE	3135868	2813272	3049945	-10.2873	-2.7400	norm
SRR8549120	PACBIO_SMRT	5305706	7104371	6500574	33.9006	22.5204	pb_preset
SRR8549885	PACBIO_SMRT	4858998	7118554	5917312	46.5025	21.7805	pb_preset
SRR8560598	OXFORD_NANOPORE	4005505	4253352	4267794	6.1877	6.5482	norm
SRR8618952	PACBIO_SMRT	4907789	5833540	5266750	18.8629	7.3141	pb_preset
SRR8638908	OXFORD_NANOPORE	7336816	7342452	7250060	0.0768	-1.1825	norm
SRR8639572	OXFORD_NANOPORE	6749717	6774166	6743734	0.3622	-0.0886	norm
SRR8639574	OXFORD_NANOPORE	6530403	6486732	6535267	-0.6687	0.0745	norm
SRR8647639	OXFORD_NANOPORE	975069	957055	969702	-1.8475	-0.5504	norm
SRR8647641	OXFORD_NANOPORE	975073	939595	949421	-3.6385	-2.6308	norm
SRR8697007	OXFORD_NANOPORE	4240930	4079002	4079002	-3.8182	-3.8182	norm
SRR8697008	OXFORD_NANOPORE	3150039	3060365	3060365	-2.8468	-2.8468	norm
SRR8707511	OXFORD_NANOPORE	4611179	4408030	4408030	-4.4056	-4.4056	norm
SRR8740797	OXFORD_NANOPORE	4927300	5116182	5116182	3.8334	3.8334	norm
SRR8754885	OXFORD_NANOPORE	6039562	7536545	7536545	24.7863	24.7863	norm
SRR8767346	OXFORD_NANOPORE	6039562	15532981	15532981	157.1872	157.1872	norm
SRR8776787	OXFORD_NANOPORE	2800216	2977281	2977281	6.3233	6.3233	norm
SRR8776793	OXFORD_NANOPORE	2823974	2924034	2924034	3.5432	3.5432	norm
SRR8776794	OXFORD_NANOPORE	2747791	2869998	2869998	4.4475	4.4475	norm
SRR8776821	OXFORD_NANOPORE	2790390	2838307	2838307	1.7172	1.7172	norm
SRR8776864	OXFORD_NANOPORE	2825436	2956514	2956514	4.6392	4.6392	norm
SRR8776865	OXFORD_NANOPORE	2824060	2984210	2984210	5.6709	5.6709	norm
SRR8776873	OXFORD_NANOPORE	2904316	2937106	2937106	1.1290	1.1290	norm
SRR8776876	OXFORD_NANOPORE	2932277	3115015	3115015	6.2319	6.2319	norm
SRR8776877	OXFORD_NANOPORE	2887396	3000096	3000096	3.9032	3.9032	norm
SRR8776879	OXFORD_NANOPORE	2871741	2924783	2924783	1.8470	1.8470	norm
SRR8776882	OXFORD_NANOPORE	2881240	3004171	3004171	4.2666	4.2666	norm
SRR8776883	OXFORD_NANOPORE	2846956	3098160	3098160	8.8236	8.8236	norm
SRR8776890	OXFORD_NANOPORE	2771208	2947037	2947037	6.3449	6.3449	norm
SRR8885333	OXFORD_NANOPORE	4018858	4460504	4460504	10.9893	10.9893	norm
SRR8885335	OXFORD_NANOPORE	4052320	4346964	4346964	7.2710	7.2710	norm
SRR8885336	OXFORD_NANOPORE	3921030	4284664	4284664	9.2739	9.2739	norm
SRR8893065	OXFORD_NANOPORE	5316784	6255594	6255594	17.6575	17.6575	norm
SRR8893068	PACBIO_SMRT	5316784	7697372	6789445	44.7750	27.6983	pb_preset
SRR8902593	OXFORD_NANOPORE	5346495	5553202	5553202	3.8662	3.8662	norm
SRR8902595	OXFORD_NANOPORE	5005840	5765451	5765451	15.1745	15.1745	norm
SRR8902596	OXFORD_NANOPORE	4995830	5495538	5495538	10.0025	10.0025	norm
SRR8902597	OXFORD_NANOPORE	5237229	5497485	5497485	4.9693	4.9693	norm
SRR8902599	OXFORD_NANOPORE	4955652	7047351	7047351	42.2084	42.2084	norm
SRR8902600	OXFORD_NANOPORE	4930644	4998216	4998216	1.3704	1.3704	norm
SRR8902601	OXFORD_NANOPORE	4962621	5850538	5850538	17.8921	17.8921	norm
SRR8902602	OXFORD_NANOPORE	5131386	5898268	5904409	14.9449	15.0646	norm
SRR8902603	OXFORD_NANOPORE	4992679	6184651	6184651	23.8744	23.8744	norm
SRR8902605	OXFORD_NANOPORE	4996602	5232359	5244151	4.7183	4.9543	norm
SRR8902607	OXFORD_NANOPORE	5123430	5801738	5801738	13.2393	13.2393	norm
SRR8902608	OXFORD_NANOPORE	5006968	6073051	6066132	21.2920	21.1538	norm
SRR8902610	OXFORD_NANOPORE	4948841	5114572	5114572	3.3489	3.3489	norm
SRR8902611	OXFORD_NANOPORE	4909329	6411584	6411584	30.6000	30.6000	norm
SRR8902613	OXFORD_NANOPORE	5111827	6589610	6589610	28.9091	28.9091	norm
SRR8902614	OXFORD_NANOPORE	5031864	7349614	7349614	46.0615	46.0615	norm
SRR8902616	OXFORD_NANOPORE	5030765	7234389	7234389	43.8030	43.8030	norm
SRR8902617	OXFORD_NANOPORE	5219843	6034173	6034173	15.6007	15.6007	norm
SRR8902618	OXFORD_NANOPORE	4980441	6800548	6370608	36.5451	27.9125	norm
SRR8902620	OXFORD_NANOPORE	5036798	5660054	5660054	12.3741	12.3741	norm
SRR8902621	OXFORD_NANOPORE	4974125	7611646	7625036	53.0248	53.2940	norm
SRR8961729	OXFORD_NANOPORE	5504076	6570922	6570922	19.3828	19.3828	norm
SRR8961731	OXFORD_NANOPORE	5504076	5887818	5887818	6.9720	6.9720	norm
SRR8961732	PACBIO_SMRT	5504076	8368772	7331582	52.0468	33.2028	pb_preset
SRR8984467	PACBIO_SMRT	4581018	9483972	8181856	107.0276	78.6034	pb_preset
SRR8989648	PACBIO_SMRT	6478619	26272010	19001394	305.5187	193.2939	pb_preset
SRR8993900	OXFORD_NANOPORE	4013643	4458966	4458966	11.0952	11.0952	norm
SRR9027110	PACBIO_SMRT	7163595	10261095	8501439	43.2395	18.6756	pb_preset
SRR9030015	OXFORD_NANOPORE	7887247	9566524	9566524	21.2910	21.2910	norm
SRR9030017	OXFORD_NANOPORE	9234448	9947144	9947144	7.7178	7.7178	norm
SRR9030018	OXFORD_NANOPORE	7387676	9132532	9132532	23.6185	23.6185	norm
SRR9033707	OXFORD_NANOPORE	9879831	10296474	10296474	4.2171	4.2171	norm
SRR9043820	PACBIO_SMRT	3561338	10883136	7356996	205.5912	106.5795	pb_preset
SRR9052984	PACBIO_SMRT	1898954	2373059	2153614	24.9666	13.4105	pb_preset
SRR9056840	PACBIO_SMRT	5120753	6550172	5734275	27.9142	11.9811	pb_preset
SRR9061458	OXFORD_NANOPORE	5742753	6193752	6193752	7.8534	7.8534	norm
SRR9097966	OXFORD_NANOPORE	4028093	3976383	3976383	-1.2837	-1.2837	norm
SRR9097968	OXFORD_NANOPORE	4891702	4953227	4953227	1.2577	1.2577	norm
SRR9099567	OXFORD_NANOPORE	4767334	4786382	4786382	0.3996	0.3996	norm
SRR9119442	PACBIO_SMRT	5031277	19565140	12308234	288.8703	144.6344	pb_preset
SRR9119443	PACBIO_SMRT	5031277	18792674	12050205	273.5170	139.5059	pb_preset
SRR9136339	OXFORD_NANOPORE	5337328	6216541	6216541	16.4729	16.4729	norm
SRR9136341	OXFORD_NANOPORE	5337328	6349051	6349051	18.9556	18.9556	norm
SRR9136344	OXFORD_NANOPORE	5337328	5372966	5372901	0.6677	0.6665	norm
SRR9136346	OXFORD_NANOPORE	5337328	6109964	6091711	14.4761	14.1341	norm
SRR9150091	PACBIO_SMRT	2801264	12375999	7538780	341.8005	169.1207	pb_preset
SRR9165326	OXFORD_NANOPORE	3721518	3856844	3852616	3.6363	3.5227	norm
SRR9176580	PACBIO_SMRT	2652717	5590914	4802894	110.7618	81.0556	pb_preset
SRR9221458	OXFORD_NANOPORE	5365489	6215419	6215419	15.8407	15.8407	norm
SRR9221467	OXFORD_NANOPORE	5519241	6287510	6287510	13.9198	13.9198	norm
SRR9269163	OXFORD_NANOPORE	4639375	5057388	5057388	9.0101	9.0101	norm
SRR9313687	PACBIO_SMRT	3896541	6620867	5271254	69.9165	35.2803	pb_preset
SRR9588640	PACBIO_SMRT	4426525	7339191	5666251	65.8003	28.0068	pb_preset
